Entry	Entry name
D3JV08	D3JV08_HUMAN
D3JV09	D3JV09_HUMAN
D3JV10	D3JV10_HUMAN
D3JV11	D3JV11_HUMAN
D3JV12	D3JV12_HUMAN
D3JV13	D3JV13_HUMAN
D3JV14	D3JV14_HUMAN
D3JV15	D3JV15_HUMAN
D3JV16	D3JV16_HUMAN
D3JV17	D3JV17_HUMAN
D3JV18	D3JV18_HUMAN
D3JV39	D3JV39_HUMAN
D3K479	D3K479_HUMAN
D3K4I2	D3K4I2_HUMAN
D3KYL3	D3KYL3_HUMAN
D3U4E3	D3U4E3_HUMAN
D3U4E4	D3U4E4_HUMAN
D3U4E5	D3U4E5_HUMAN
D3U4E6	D3U4E6_HUMAN
D3U4E7	D3U4E7_HUMAN
D3U4E9	D3U4E9_HUMAN
D3U4F0	D3U4F0_HUMAN
D3U4F1	D3U4F1_HUMAN
D3U4F2	D3U4F2_HUMAN
D3U4F3	D3U4F3_HUMAN
D3UT98	D3UT98_HUMAN
D3UTA6	D3UTA6_HUMAN
D3Y5Y1	D3Y5Y1_HUMAN
D3Y5Y3	D3Y5Y3_HUMAN
D4P2X3	D4P2X3_HUMAN
D4P2X4	D4P2X4_HUMAN
D5FIC8	D5FIC8_HUMAN
D5FIC9	D5FIC9_HUMAN
D5FID0	D5FID0_HUMAN
D5FID1	D5FID1_HUMAN
D5FID2	D5FID2_HUMAN
D5FID3	D5FID3_HUMAN
D5FID4	D5FID4_HUMAN
D5FID5	D5FID5_HUMAN
D5FID6	D5FID6_HUMAN
D5FID7	D5FID7_HUMAN
D5FID8	D5FID8_HUMAN
D5FID9	D5FID9_HUMAN
D5FIE0	D5FIE0_HUMAN
D5FIE1	D5FIE1_HUMAN
D5FIE2	D5FIE2_HUMAN
D5FIE3	D5FIE3_HUMAN
D5FIE4	D5FIE4_HUMAN
D5FIE5	D5FIE5_HUMAN
D5FIE6	D5FIE6_HUMAN
D5FIE7	D5FIE7_HUMAN
D5FIE8	D5FIE8_HUMAN
D5FIE9	D5FIE9_HUMAN
D5FIF0	D5FIF0_HUMAN
D5FIF1	D5FIF1_HUMAN
D5FIF2	D5FIF2_HUMAN
D5FUG1	D5FUG1_HUMAN
D5FUG2	D5FUG2_HUMAN
D5FUG3	D5FUG3_HUMAN
D5FUG4	D5FUG4_HUMAN
D5FUG5	D5FUG5_HUMAN
D5FUG6	D5FUG6_HUMAN
D5FUG8	D5FUG8_HUMAN
D5FZN8	D5FZN8_HUMAN
D5FZN9	D5FZN9_HUMAN
D5FZP1	D5FZP1_HUMAN
D5FZP2	D5FZP2_HUMAN
D5FZP3	D5FZP3_HUMAN
D5FZP6	D5FZP6_HUMAN
D5FZP7	D5FZP7_HUMAN
D5FZP8	D5FZP8_HUMAN
D5FZP9	D5FZP9_HUMAN
D5G249	D5G249_HUMAN
D5G250	D5G250_HUMAN
D5G251	D5G251_HUMAN
D5G2J6	D5G2J6_HUMAN
D5G2K9	D5G2K9_HUMAN
D5KXD1	D5KXD1_HUMAN
D5L9E7	D5L9E7_HUMAN
D5L9E8	D5L9E8_HUMAN
D5L9E9	D5L9E9_HUMAN
D5L9F0	D5L9F0_HUMAN
D5L9F1	D5L9F1_HUMAN
D5L9F2	D5L9F2_HUMAN
D5L9F3	D5L9F3_HUMAN
D5L9F4	D5L9F4_HUMAN
D5L9F5	D5L9F5_HUMAN
D5M8A1	D5M8A1_HUMAN
D5M8A2	D5M8A2_HUMAN
D5M8A3	D5M8A3_HUMAN
D5M8A4	D5M8A4_HUMAN
D6BPR3	D6BPR3_HUMAN
D6BPR4	D6BPR4_HUMAN
D6CJC2	D6CJC2_HUMAN
D6CJC9	D6CJC9_HUMAN
D6CJD0	D6CJD0_HUMAN
D6CJD7	D6CJD7_HUMAN
D6MJL1	D6MJL1_HUMAN
D6MJL3	D6MJL3_HUMAN
D6MKY5	D6MKY5_HUMAN
D6MKY6	D6MKY6_HUMAN
D6PZY9	D6PZY9_HUMAN
D6PZZ0	D6PZZ0_HUMAN
D6PZZ3	D6PZZ3_HUMAN
D6PZZ4	D6PZZ4_HUMAN
D6PZZ5	D6PZZ5_HUMAN
D6PZZ6	D6PZZ6_HUMAN
D7GK31	D7GK31_HUMAN
D7GK32	D7GK32_HUMAN
D7GK33	D7GK33_HUMAN
D7GK38	D7GK38_HUMAN
D7GL10	D7GL10_HUMAN
D7GL11	D7GL11_HUMAN
D7GL12	D7GL12_HUMAN
D7GN73	D7GN73_HUMAN
D7GN74	D7GN74_HUMAN
D7GN75	D7GN75_HUMAN
D7GN76	D7GN76_HUMAN
D7GN77	D7GN77_HUMAN
D7GN78	D7GN78_HUMAN
D7GN79	D7GN79_HUMAN
D7NP76	D7NP76_HUMAN
D7NPQ4	D7NPQ4_HUMAN
D7NPQ5	D7NPQ5_HUMAN
D7NPQ6	D7NPQ6_HUMAN
D7NPQ7	D7NPQ7_HUMAN
D7NR19	D7NR19_HUMAN
D7NSS9	D7NSS9_HUMAN
D7NST1	D7NST1_HUMAN
D7R0U4	D7R0U4_HUMAN
D7R0U9	D7R0U9_HUMAN
D7R0V0	D7R0V0_HUMAN
D7R0V1	D7R0V1_HUMAN
D7R0W0	D7R0W0_HUMAN
D7RIG0	D7RIG0_HUMAN
D7RIG2	D7RIG2_HUMAN
D7RIG5	D7RIG5_HUMAN
D7RIG6	D7RIG6_HUMAN
D7RIG7	D7RIG7_HUMAN
D7RIH0	D7RIH0_HUMAN
D7RIH2	D7RIH2_HUMAN
D7RIH3	D7RIH3_HUMAN
D7RIH4	D7RIH4_HUMAN
D7RIH5	D7RIH5_HUMAN
D7RIH6	D7RIH6_HUMAN
D7RIH8	D7RIH8_HUMAN
D7RIH9	D7RIH9_HUMAN
D7RII0	D7RII0_HUMAN
D7RJ37	D7RJ37_HUMAN
D9IFQ1	D9IFQ1_HUMAN
D9IFQ2	D9IFQ2_HUMAN
D9IFQ3	D9IFQ3_HUMAN
D9IFQ9	D9IFQ9_HUMAN
D9IFR0	D9IFR0_HUMAN
D9IFR2	D9IFR2_HUMAN
D9IFR3	D9IFR3_HUMAN
D9U3H7	D9U3H7_HUMAN
D9U3H8	D9U3H8_HUMAN
D9U3H9	D9U3H9_HUMAN
D9U3I0	D9U3I0_HUMAN
D9U3I1	D9U3I1_HUMAN
D9U3I2	D9U3I2_HUMAN
D9U3I3	D9U3I3_HUMAN
D9UAX2	D9UAX2_HUMAN
D9UAX3	D9UAX3_HUMAN
D9UAX4	D9UAX4_HUMAN
D9UC11	D9UC11_HUMAN
E0WMV6	E0WMV6_HUMAN
E0WN71	E0WN71_HUMAN
E0WN72	E0WN72_HUMAN
E0WN73	E0WN73_HUMAN
E0WN74	E0WN74_HUMAN
E0WN75	E0WN75_HUMAN
E0X9M8	E0X9M8_HUMAN
E0X9M9	E0X9M9_HUMAN
E0X9N0	E0X9N0_HUMAN
E0YNM0	E0YNM0_HUMAN
E0YNM2	E0YNM2_HUMAN
E0YTP3	E0YTP3_HUMAN
E0YTP4	E0YTP4_HUMAN
E0Z0A8	E0Z0A8_HUMAN
E1U683	E1U683_HUMAN
E1U684	E1U684_HUMAN
E1U685	E1U685_HUMAN
E1U686	E1U686_HUMAN
E1U687	E1U687_HUMAN
E1V2J4	E1V2J4_HUMAN
E1V2J5	E1V2J5_HUMAN
E1V2J6	E1V2J6_HUMAN
E1V2J7	E1V2J7_HUMAN
E1V2J8	E1V2J8_HUMAN
E1V2J9	E1V2J9_HUMAN
E1V2K0	E1V2K0_HUMAN
E1V2K1	E1V2K1_HUMAN
E1V2K2	E1V2K2_HUMAN
E1XUD4	E1XUD4_HUMAN
E1XUI4	E1XUI4_HUMAN
E1Y6P7	E1Y6P7_HUMAN
E1Y6P8	E1Y6P8_HUMAN
E2D5U1	E2D5U1_HUMAN
E2D5U2	E2D5U2_HUMAN
E2D5U3	E2D5U3_HUMAN
E2D5U4	E2D5U4_HUMAN
E2D5U5	E2D5U5_HUMAN
E2D5U6	E2D5U6_HUMAN
E2D5U7	E2D5U7_HUMAN
E2D5U8	E2D5U8_HUMAN
E2D5U9	E2D5U9_HUMAN
E2DHB9	E2DHB9_HUMAN
E2DHC0	E2DHC0_HUMAN
E2DHC1	E2DHC1_HUMAN
E2DHC2	E2DHC2_HUMAN
E2DHC3	E2DHC3_HUMAN
E2FZH3	E2FZH3_HUMAN
E2GJN4	E2GJN4_HUMAN
E2GJN5	E2GJN5_HUMAN
E2GJN6	E2GJN6_HUMAN
E2GJN7	E2GJN7_HUMAN
E2GJN8	E2GJN8_HUMAN
E2GJN9	E2GJN9_HUMAN
E2GJP0	E2GJP0_HUMAN
E2GJP1	E2GJP1_HUMAN
E2GLP8	E2GLP8_HUMAN
E3Q0T2	E3Q0T2_HUMAN
E3Q0T3	E3Q0T3_HUMAN
E3SGC9	E3SGC9_HUMAN
E3SGD0	E3SGD0_HUMAN
E3SGD1	E3SGD1_HUMAN
E3SGD2	E3SGD2_HUMAN
E3SGD3	E3SGD3_HUMAN
E3SGD4	E3SGD4_HUMAN
E3SGD5	E3SGD5_HUMAN
E3SGD6	E3SGD6_HUMAN
E3SWP1	E3SWP1_HUMAN
E3SWP3	E3SWP3_HUMAN
E3SWP6	E3SWP6_HUMAN
E3SWP8	E3SWP8_HUMAN
E3SWP9	E3SWP9_HUMAN
E3SWQ1	E3SWQ1_HUMAN
E3SWQ2	E3SWQ2_HUMAN
E3SWQ3	E3SWQ3_HUMAN
E3SWQ4	E3SWQ4_HUMAN
E3SWQ5	E3SWQ5_HUMAN
E3SWQ6	E3SWQ6_HUMAN
E3SWQ7	E3SWQ7_HUMAN
E3SWQ8	E3SWQ8_HUMAN
E3SWQ9	E3SWQ9_HUMAN
E3SWR0	E3SWR0_HUMAN
E3SWR1	E3SWR1_HUMAN
E3WHS7	E3WHS7_HUMAN
E5D6L7	E5D6L7_HUMAN
E5D6L8	E5D6L8_HUMAN
E5D6L9	E5D6L9_HUMAN
E5DCR3	E5DCR3_HUMAN
E5FPU1	E5FPU1_HUMAN
E5FQ58	E5FQ58_HUMAN
E5RV91	E5RV91_HUMAN
E5RV92	E5RV92_HUMAN
E5RV95	E5RV95_HUMAN
E5RV96	E5RV96_HUMAN
E5RV97	E5RV97_HUMAN
E5RV98	E5RV98_HUMAN
E5RV99	E5RV99_HUMAN
E5RVA0	E5RVA0_HUMAN
E5RVA1	E5RVA1_HUMAN
E7BYD6	E7BYD6_HUMAN
E7BYD7	E7BYD7_HUMAN
E7BYD8	E7BYD8_HUMAN
E7BYD9	E7BYD9_HUMAN
E7BYE0	E7BYE0_HUMAN
E7BYE1	E7BYE1_HUMAN
E7CYG1	E7CYG1_HUMAN
E7D850	E7D850_HUMAN
E7DVC3	E7DVC3_HUMAN
E7EI14	E7EI14_HUMAN
E8ZWG7	E8ZWG7_HUMAN
E9ABI6	E9ABI6_HUMAN
E9BVU5	E9BVU5_HUMAN
E9L5Q4	E9L5Q4_HUMAN
E9LIR7	E9LIR7_HUMAN
E9LT12	E9LT12_HUMAN
E9M4N7	E9M4N7_HUMAN
E9NVF8	E9NVF8_HUMAN
E9NVF9	E9NVF9_HUMAN
E9NVG4	E9NVG4_HUMAN
E9NVG8	E9NVG8_HUMAN
E9NVH1	E9NVH1_HUMAN
E9NVH2	E9NVH2_HUMAN
E9NVH3	E9NVH3_HUMAN
E9NVH4	E9NVH4_HUMAN
E9NVH5	E9NVH5_HUMAN
E9NVH6	E9NVH6_HUMAN
F0VRV6	F0VRV6_HUMAN
F1AQS1	F1AQS1_HUMAN
F1AQS2	F1AQS2_HUMAN
F1AQS3	F1AQS3_HUMAN
F1C3G9	F1C3G9_HUMAN
F1CCL7	F1CCL7_HUMAN
F1CCM0	F1CCM0_HUMAN
F1CCM1	F1CCM1_HUMAN
F1CCM2	F1CCM2_HUMAN
F1CCM3	F1CCM3_HUMAN
F1CCM5	F1CCM5_HUMAN
F1CCM7	F1CCM7_HUMAN
F1CCM8	F1CCM8_HUMAN
F1CCN1	F1CCN1_HUMAN
F1CCN3	F1CCN3_HUMAN
F1CCN4	F1CCN4_HUMAN
F1CCN7	F1CCN7_HUMAN
F1CCN8	F1CCN8_HUMAN
F1CCP0	F1CCP0_HUMAN
F1CCP2	F1CCP2_HUMAN
F1CCP3	F1CCP3_HUMAN
F1CCP4	F1CCP4_HUMAN
F1CCP6	F1CCP6_HUMAN
F1CCP8	F1CCP8_HUMAN
F1CCP9	F1CCP9_HUMAN
F1CCQ0	F1CCQ0_HUMAN
F1CCQ1	F1CCQ1_HUMAN
F1CCQ2	F1CCQ2_HUMAN
F1CCQ3	F1CCQ3_HUMAN
F1CCQ4	F1CCQ4_HUMAN
F1CCQ5	F1CCQ5_HUMAN
F1CCQ7	F1CCQ7_HUMAN
F1CCQ8	F1CCQ8_HUMAN
F1CCQ9	F1CCQ9_HUMAN
F1CCR1	F1CCR1_HUMAN
F1CT76	F1CT76_HUMAN
F2QL89	F2QL89_HUMAN
F2RM38	F2RM38_HUMAN
F2VNU9	F2VNU9_HUMAN
F2VNV0	F2VNV0_HUMAN
F2VNV1	F2VNV1_HUMAN
F2VNV2	F2VNV2_HUMAN
F2VNV4	F2VNV4_HUMAN
F2VNV7	F2VNV7_HUMAN
F2VNV8	F2VNV8_HUMAN
F2VNV9	F2VNV9_HUMAN
F2VNW0	F2VNW0_HUMAN
F2VNW3	F2VNW3_HUMAN
F2VNW4	F2VNW4_HUMAN
F2VNW5	F2VNW5_HUMAN
F2VNW6	F2VNW6_HUMAN
F2VNW7	F2VNW7_HUMAN
F2VNW8	F2VNW8_HUMAN
F2VP95	F2VP95_HUMAN
F2VP96	F2VP96_HUMAN
F2VP97	F2VP97_HUMAN
F2VP98	F2VP98_HUMAN
F2VP99	F2VP99_HUMAN
F2VPA0	F2VPA0_HUMAN
F2VPA1	F2VPA1_HUMAN
F2VPA2	F2VPA2_HUMAN
F2VPA3	F2VPA3_HUMAN
F2VPA4	F2VPA4_HUMAN
F2VS02	F2VS02_HUMAN
F2VS07	F2VS07_HUMAN
F2X0U6	F2X0U6_HUMAN
F2X362	F2X362_HUMAN
F2X650	F2X650_HUMAN
F2X651	F2X651_HUMAN
F2X652	F2X652_HUMAN
F2X653	F2X653_HUMAN
F2X654	F2X654_HUMAN
F2X655	F2X655_HUMAN
F2X656	F2X656_HUMAN
F2X657	F2X657_HUMAN
F2X658	F2X658_HUMAN
F2X659	F2X659_HUMAN
F2X660	F2X660_HUMAN
F2X661	F2X661_HUMAN
F2X662	F2X662_HUMAN
F2X663	F2X663_HUMAN
F2X664	F2X664_HUMAN
F2X665	F2X665_HUMAN
F2X666	F2X666_HUMAN
F2X667	F2X667_HUMAN
F2X668	F2X668_HUMAN
F2X669	F2X669_HUMAN
F2X670	F2X670_HUMAN
F4NBK5	F4NBK5_HUMAN
F4NBK6	F4NBK6_HUMAN
F4NBK7	F4NBK7_HUMAN
F4NBK8	F4NBK8_HUMAN
F4NBK9	F4NBK9_HUMAN
F4NBL0	F4NBL0_HUMAN
F4NBL1	F4NBL1_HUMAN
F4NBL2	F4NBL2_HUMAN
F4NBL3	F4NBL3_HUMAN
F4NBL4	F4NBL4_HUMAN
F4NBL5	F4NBL5_HUMAN
F4NBL6	F4NBL6_HUMAN
F4NBL7	F4NBL7_HUMAN
F4NBL8	F4NBL8_HUMAN
F4NBL9	F4NBL9_HUMAN
F4NBM0	F4NBM0_HUMAN
F4NBM1	F4NBM1_HUMAN
F4NBM2	F4NBM2_HUMAN
F4NBM3	F4NBM3_HUMAN
F4NBM4	F4NBM4_HUMAN
F4NBM5	F4NBM5_HUMAN
F4NBM6	F4NBM6_HUMAN
F4NBM7	F4NBM7_HUMAN
F4NBM8	F4NBM8_HUMAN
F4NBM9	F4NBM9_HUMAN
F4NBN0	F4NBN0_HUMAN
F4NBN1	F4NBN1_HUMAN
F4NBN2	F4NBN2_HUMAN
F4NBN4	F4NBN4_HUMAN
F4NBN5	F4NBN5_HUMAN
F4NBN6	F4NBN6_HUMAN
F4NBN7	F4NBN7_HUMAN
F4NBN8	F4NBN8_HUMAN
F4NBN9	F4NBN9_HUMAN
F4YUA5	F4YUA5_HUMAN
F4YUA6	F4YUA6_HUMAN
F4YUA7	F4YUA7_HUMAN
F4YUA9	F4YUA9_HUMAN
F4YUB0	F4YUB0_HUMAN
F4YUB1	F4YUB1_HUMAN
F4YZW3	F4YZW3_HUMAN
F4YZW4	F4YZW4_HUMAN
F4YZW5	F4YZW5_HUMAN
F4YZW6	F4YZW6_HUMAN
F4YZW7	F4YZW7_HUMAN
F4YZW8	F4YZW8_HUMAN
F4YZW9	F4YZW9_HUMAN
F4YZX0	F4YZX0_HUMAN
F4YZX1	F4YZX1_HUMAN
F4YZX2	F4YZX2_HUMAN
F4YZX3	F4YZX3_HUMAN
F4YZX4	F4YZX4_HUMAN
F4YZX5	F4YZX5_HUMAN
F5A3L2	F5A3L2_HUMAN
F5A501	F5A501_HUMAN
F5BR65	F5BR65_HUMAN
F5BR66	F5BR66_HUMAN
F5BR67	F5BR67_HUMAN
F5CSM5	F5CSM5_HUMAN
F6KS21	F6KS21_HUMAN
F6KS24	F6KS24_HUMAN
F6KS25	F6KS25_HUMAN
F6KS26	F6KS26_HUMAN
F6KS27	F6KS27_HUMAN
F6KS28	F6KS28_HUMAN
F6KS29	F6KS29_HUMAN
F6KS30	F6KS30_HUMAN
F6KS31	F6KS31_HUMAN
F8LSY0	F8LSY0_HUMAN
F8LSY3	F8LSY3_HUMAN
F8R1D4	F8R1D4_HUMAN
F8R1E3	F8R1E3_HUMAN
F8R1E4	F8R1E4_HUMAN
F8R1E5	F8R1E5_HUMAN
F8R1E6	F8R1E6_HUMAN
F8R1E7	F8R1E7_HUMAN
F8R1E8	F8R1E8_HUMAN
F8R8M3	F8R8M3_HUMAN
F8R8M4	F8R8M4_HUMAN
F8R8M5	F8R8M5_HUMAN
F8R8M6	F8R8M6_HUMAN
F8R8M7	F8R8M7_HUMAN
F8R8M8	F8R8M8_HUMAN
F8R8N2	F8R8N2_HUMAN
F8RHI9	F8RHI9_HUMAN
F8RHJ0	F8RHJ0_HUMAN
F8RHJ1	F8RHJ1_HUMAN
F8RHJ2	F8RHJ2_HUMAN
F8RHJ3	F8RHJ3_HUMAN
F8RHJ4	F8RHJ4_HUMAN
F8RHJ5	F8RHJ5_HUMAN
F8RHJ6	F8RHJ6_HUMAN
F8RHJ7	F8RHJ7_HUMAN
F8RHJ8	F8RHJ8_HUMAN
F8RHJ9	F8RHJ9_HUMAN
F8RHK0	F8RHK0_HUMAN
F8RHK1	F8RHK1_HUMAN
F8RHK2	F8RHK2_HUMAN
F8RHK3	F8RHK3_HUMAN
F8RHK4	F8RHK4_HUMAN
F8RHK5	F8RHK5_HUMAN
F8RHK6	F8RHK6_HUMAN
F8RHK7	F8RHK7_HUMAN
F8RHK8	F8RHK8_HUMAN
F8RHK9	F8RHK9_HUMAN
F8RHL0	F8RHL0_HUMAN
F8RHL1	F8RHL1_HUMAN
F8RHL2	F8RHL2_HUMAN
F8RHL3	F8RHL3_HUMAN
F8RHL4	F8RHL4_HUMAN
F8RHL5	F8RHL5_HUMAN
F8RHL6	F8RHL6_HUMAN
F8RHL7	F8RHL7_HUMAN
F8RHL8	F8RHL8_HUMAN
F8RHL9	F8RHL9_HUMAN
F8RHM0	F8RHM0_HUMAN
F8RHM1	F8RHM1_HUMAN
F8RHM2	F8RHM2_HUMAN
F8RHM3	F8RHM3_HUMAN
F8RHM4	F8RHM4_HUMAN
F8RHM5	F8RHM5_HUMAN
F8RHM6	F8RHM6_HUMAN
F8RHM7	F8RHM7_HUMAN
F8RHM8	F8RHM8_HUMAN
F8RHM9	F8RHM9_HUMAN
F8RHN0	F8RHN0_HUMAN
F8RHN1	F8RHN1_HUMAN
F8RHN2	F8RHN2_HUMAN
F8RHN3	F8RHN3_HUMAN
F8SL04	F8SL04_HUMAN
F8SL06	F8SL06_HUMAN
F8SL07	F8SL07_HUMAN
F8SL08	F8SL08_HUMAN
F8SL09	F8SL09_HUMAN
F8SL10	F8SL10_HUMAN
F8SL11	F8SL11_HUMAN
F8SL12	F8SL12_HUMAN
F8STB1	F8STB1_HUMAN
F8STB2	F8STB2_HUMAN
F8SY56	F8SY56_HUMAN
F8SY57	F8SY57_HUMAN
F8SY58	F8SY58_HUMAN
F8SY59	F8SY59_HUMAN
F8SY60	F8SY60_HUMAN
F8SY61	F8SY61_HUMAN
F8SY62	F8SY62_HUMAN
F8SY63	F8SY63_HUMAN
F8SY64	F8SY64_HUMAN
F8SY65	F8SY65_HUMAN
F8SYK7	F8SYK7_HUMAN
F8TVR8	F8TVR8_HUMAN
F8TVY1	F8TVY1_HUMAN
F8URE1	F8URE1_HUMAN
G0LXY7	G0LXY7_HUMAN
G0WJF4	G0WJF4_HUMAN
G0WVD4	G0WVD4_HUMAN
G0WVD5	G0WVD5_HUMAN
G0WVD6	G0WVD6_HUMAN
G0WVD7	G0WVD7_HUMAN
G0WVD8	G0WVD8_HUMAN
G0WVD9	G0WVD9_HUMAN
G0WVE1	G0WVE1_HUMAN
G0X8U5	G0X8U5_HUMAN
G0X8U6	G0X8U6_HUMAN
G0X8U7	G0X8U7_HUMAN
G0X8U8	G0X8U8_HUMAN
G0X8U9	G0X8U9_HUMAN
G0X8V0	G0X8V0_HUMAN
G0X8V1	G0X8V1_HUMAN
G0X8V2	G0X8V2_HUMAN
G0YWD4	G0YWD4_HUMAN
G0Z5I8	G0Z5I8_HUMAN
G0Z6Y7	G0Z6Y7_HUMAN
G0Z6Y8	G0Z6Y8_HUMAN
G0Z8F9	G0Z8F9_HUMAN
G0Z8G0	G0Z8G0_HUMAN
G0Z8G1	G0Z8G1_HUMAN
G0Z8G2	G0Z8G2_HUMAN
G0Z8G3	G0Z8G3_HUMAN
G0ZDX2	G0ZDX2_HUMAN
G0ZDX3	G0ZDX3_HUMAN
G0ZDX4	G0ZDX4_HUMAN
G0ZMN0	G0ZMN0_HUMAN
G0ZMN1	G0ZMN1_HUMAN
G0ZPP3	G0ZPP3_HUMAN
G0ZTB0	G0ZTB0_HUMAN
G1CD91	G1CD91_HUMAN
G1DUW3	G1DUW3_HUMAN
G1EGZ7	G1EGZ7_HUMAN
G1EMV6	G1EMV6_HUMAN
G1EMV7	G1EMV7_HUMAN
G1EMV8	G1EMV8_HUMAN
G1EMV9	G1EMV9_HUMAN
G1EMY5	G1EMY5_HUMAN
G1EMY6	G1EMY6_HUMAN
G1EMY7	G1EMY7_HUMAN
G1EMY8	G1EMY8_HUMAN
G1EMY9	G1EMY9_HUMAN
G1EMZ0	G1EMZ0_HUMAN
G1EMZ1	G1EMZ1_HUMAN
G1EMZ2	G1EMZ2_HUMAN
G1EMZ3	G1EMZ3_HUMAN
G1EMZ4	G1EMZ4_HUMAN
G1EMZ5	G1EMZ5_HUMAN
G1EMZ6	G1EMZ6_HUMAN
G1EMZ7	G1EMZ7_HUMAN
G1EMZ8	G1EMZ8_HUMAN
G1EMZ9	G1EMZ9_HUMAN
G1EN00	G1EN00_HUMAN
G1EN01	G1EN01_HUMAN
G1EN02	G1EN02_HUMAN
G1EN03	G1EN03_HUMAN
G1EN04	G1EN04_HUMAN
G1EN05	G1EN05_HUMAN
G1EN06	G1EN06_HUMAN
G1EN07	G1EN07_HUMAN
G1EN08	G1EN08_HUMAN
G1EN09	G1EN09_HUMAN
G1EN10	G1EN10_HUMAN
G1EN11	G1EN11_HUMAN
G1EN12	G1EN12_HUMAN
G1EN13	G1EN13_HUMAN
G1EN14	G1EN14_HUMAN
G1EN15	G1EN15_HUMAN
G1EN16	G1EN16_HUMAN
G1EN17	G1EN17_HUMAN
G1EN18	G1EN18_HUMAN
G1EN19	G1EN19_HUMAN
G1EN20	G1EN20_HUMAN
G1EN21	G1EN21_HUMAN
G3CC12	G3CC12_HUMAN
G3LZX8	G3LZX8_HUMAN
G4VU14	G4VU14_HUMAN
G4XPL9	G4XPL9_HUMAN
G4XPM0	G4XPM0_HUMAN
G4XPM1	G4XPM1_HUMAN
G4XPM2	G4XPM2_HUMAN
G5EM91	G5EM91_HUMAN
G5EM92	G5EM92_HUMAN
G5EM93	G5EM93_HUMAN
G5EM94	G5EM94_HUMAN
G5EM95	G5EM95_HUMAN
G5EM96	G5EM96_HUMAN
G5EMB4	G5EMB4_HUMAN
G8B1X6	G8B1X6_HUMAN
G8G268	G8G268_HUMAN
G8G269	G8G269_HUMAN
G8GB36	G8GB36_HUMAN
G8GB37	G8GB37_HUMAN
G8GB38	G8GB38_HUMAN
G8GB39	G8GB39_HUMAN
G8GB40	G8GB40_HUMAN
G8GB41	G8GB41_HUMAN
G8GB45	G8GB45_HUMAN
G8GIE7	G8GIE7_HUMAN
G8GJC3	G8GJC3_HUMAN
G8GLM3	G8GLM3_HUMAN
G8HT84	G8HT84_HUMAN
G8HT85	G8HT85_HUMAN
G8HT86	G8HT86_HUMAN
G8HT87	G8HT87_HUMAN
G8HT88	G8HT88_HUMAN
G9DBH3	G9DBH3_HUMAN
G9F9T7	G9F9T7_HUMAN
G9F9T8	G9F9T8_HUMAN
G9F9T9	G9F9T9_HUMAN
G9FJH6	G9FJH6_HUMAN
G9FJH7	G9FJH7_HUMAN
G9FJH8	G9FJH8_HUMAN
G9FJH9	G9FJH9_HUMAN
G9FJI0	G9FJI0_HUMAN
G9FZ59	G9FZ59_HUMAN
G9HRM3	G9HRM3_HUMAN
G9HRM4	G9HRM4_HUMAN
G9HRM5	G9HRM5_HUMAN
G9HRM6	G9HRM6_HUMAN
G9HRM7	G9HRM7_HUMAN
G9HRM8	G9HRM8_HUMAN
G9HRM9	G9HRM9_HUMAN
G9HRN0	G9HRN0_HUMAN
G9HRN1	G9HRN1_HUMAN
G9HRN2	G9HRN2_HUMAN
G9HRN3	G9HRN3_HUMAN
G9HRQ0	G9HRQ0_HUMAN
G9HRQ1	G9HRQ1_HUMAN
G9HRQ2	G9HRQ2_HUMAN
G9HRQ3	G9HRQ3_HUMAN
G9HRQ9	G9HRQ9_HUMAN
G9HTG4	G9HTG4_HUMAN
G9HW10	G9HW10_HUMAN
G9HW14	G9HW14_HUMAN
G9HWB3	G9HWB3_HUMAN
G9HWB4	G9HWB4_HUMAN
G9HWB5	G9HWB5_HUMAN
G9HWB6	G9HWB6_HUMAN
G9HWB7	G9HWB7_HUMAN
G9HWB8	G9HWB8_HUMAN
G9HWB9	G9HWB9_HUMAN
G9I1P7	G9I1P7_HUMAN
G9I2P2	G9I2P2_HUMAN
G9I2P5	G9I2P5_HUMAN
G9I2P6	G9I2P6_HUMAN
G9I2P7	G9I2P7_HUMAN
G9I2P8	G9I2P8_HUMAN
H2A0A5	H2A0A5_HUMAN
H2A3P4	H2A3P4_HUMAN
H2AM03	H2AM03_HUMAN
H2AM04	H2AM04_HUMAN
H2BDR5	H2BDR5_HUMAN
H2BDR6	H2BDR6_HUMAN
H2BDS0	H2BDS0_HUMAN
H2BDS1	H2BDS1_HUMAN
H2BDS2	H2BDS2_HUMAN
H2BDS3	H2BDS3_HUMAN
H2BDS4	H2BDS4_HUMAN
H2BDS5	H2BDS5_HUMAN
H2BDS6	H2BDS6_HUMAN
H2BDS7	H2BDS7_HUMAN
H2BDS8	H2BDS8_HUMAN
H2BDS9	H2BDS9_HUMAN
H2BDT0	H2BDT0_HUMAN
H2BDT1	H2BDT1_HUMAN
H2BDT2	H2BDT2_HUMAN
H2BDT3	H2BDT3_HUMAN
H2BDT4	H2BDT4_HUMAN
H2BDT5	H2BDT5_HUMAN
H2BEB5	H2BEB5_HUMAN
H2DLU4	H2DLU4_HUMAN
H2DML4	H2DML4_HUMAN
H2E2A7	H2E2A7_HUMAN
H2E2A8	H2E2A8_HUMAN
H6A2E2	H6A2E2_HUMAN
