interaction_id	a_alias	b_alias	a_id	b_id
1654921	complex:caFRQYxM8GODbUqtpAsYMZi4zsI	P29590-14	1654921	5365212
1654960	P02768	O15205	2726528	5083094
1655023	Q9UBP9-3	NP_066289	1518845	2068280
1655047	Q6DU44	O15205	375949	5083094
1655408	P12004	complex:pXgnoimLnQMxUpMx5ZOWlJ4jcJk	618017	1655408
1655408	P06493-2	complex:pXgnoimLnQMxUpMx5ZOWlJ4jcJk	857930	1655408
1655408	P38936	complex:pXgnoimLnQMxUpMx5ZOWlJ4jcJk	941370	1655408
1655408	complex:pXgnoimLnQMxUpMx5ZOWlJ4jcJk	P14635	1655408	4670894
1655748	B7Z3D6	B2R4R0	857930	2973208
1655778	P12236	O15205	2665620	5083094
1655894	Q9UIA9	O15205	4460715	5083094
1656109	Q8NCH0	O15205	662659	5083094
1656160	P60709	NP_001186776	2255804	4687717
1656217	Q13868	O15205	2920749	5083094
1656400	XP_005246267	P05067-7	1180601	2186087
1656504	P11142	complex:fwu46joGs12sLbOiALd/z8hPQko	201818	1656504
1656504	P63261	complex:fwu46joGs12sLbOiALd/z8hPQko	1170182	1656504
1656504	P07437	complex:fwu46joGs12sLbOiALd/z8hPQko	1180573	1656504
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P60709	1656504	2255804
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P06576	1656504	3396733
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P36873-2	1656504	4122724
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P54652	1656504	4296376
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P78371	1656504	5026447
1656504	complex:fwu46joGs12sLbOiALd/z8hPQko	P46439	1656504	47474205
1656505	Q93062	Q9Y4B4	468848	9443110
1656602	O75971	O15205	2031742	5083094
1656638	A8YXX4	O15205	4401438	5083094
1656767	O15067	O15205	1673109	5083094
1657086	Q9Y6N5	P13569	1238989	2450911
1657163	Q8WVX9	O15205	5042710	5083094
1657171	XP_005259611	rogid:sVzlai1XKubGvC0AEi70wggRZbM9606	9769294	49878990
1657199	Q13263	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	163267	1657199
1657199	A4D0V4	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	742259	1657199
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P60709	1657199	2255804
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P08865	1657199	2592694
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P02768	1657199	2726528
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	O43707	1657199	2778378
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P35527	1657199	2991142
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P11021	1657199	3333598
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P21980-2	1657199	3985867
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P04264	1657199	4182659
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	Q15436	1657199	4304148
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	O95996	1657199	4468330
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	B1AHB0	1657199	4705726
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	P35222	1657199	4717503
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	rogid:JGTEYhRXnvAKoj6/VpqnLZ+or909606	1657199	9982608
1657199	complex:NZC3Q0CSiimdYK9EPAWWQfWkTcw	rogid:tiVQthFhQlTn+AZJIg9YDIJaVk89606	1657199	50474350
1657221	P13569	NP_150641	2450911	2880549
1657257	Q9Y6Q9	Q81X58	2296393	24993135
1657432	NP_002176	rogid:izxG8RzyZAcMFIlNghuv2I4+2ig32630	2659032	13972198
1657442	O15205	NP_775102	5083094	52422198
1657529	P63208	complex:T8JMgnZGg89lCkZ4LHnYKBhADj4	232848	1657529
1657529	Q86VP6	complex:T8JMgnZGg89lCkZ4LHnYKBhADj4	374649	1657529
1657529	Q8TCJ0-3	complex:T8JMgnZGg89lCkZ4LHnYKBhADj4	1535907	1657529
1657529	complex:T8JMgnZGg89lCkZ4LHnYKBhADj4	P60709	1657529	2255804
1657529	complex:T8JMgnZGg89lCkZ4LHnYKBhADj4	Q13616	1657529	3342392
1657616	P13569	P10809	2450911	4121257
1657733	P49662-2	Q9Y4K3	2018169	2981808
1657995	P35568	N0E4C7	3143545	5251677
1657999	P29992	P62873	4166168	5228967
1658000	NP_598910	B7Z3D6	481355	857930
1658015	O95373	Q92973-2	1026556	3168228
1658052	XP_005270910	Q9JM59-3	1126461	2894432
1658131	P04732	NP_066289	1790966	2068280
1658256	P51636-2	NP_066289	1863238	2068280
1658314	P40222	O15205	2997053	5083094
1658346	P54105	O15205	1557098	5083094
1658380	Q9UBW8	O15205	2773887	5083094
1658574	Q05682	Q8D017	8972633	44596012
1658961	Q13895	O15205	3684041	5083094
1659058	P55060	P13569	625038	2450911
1659679	O60488-2	P05067-7	634957	2186087
1659742	O94817	Q07820	4461253	5192379
1659881	Q86V97	O15205	2412382	5083094
1660263	P13569	P16422	2450911	3140263
1660287	O15205	O00622	5083094	5201276
1660314	Q8N726	Q562R1	966425	2119208
1660320	O15205	Q16181-2	5083094	5397179
1660365	XP_005246267	Q99558	1180601	2024366
1660451	Q12769	O15205	258310	5083094
1660526	P13569	Q545G0	2450911	2899312
1660545	P05062	P05067-7	1233868	2186087
1660590	XP_005245163	O15205	4062598	5083094
1660668	O15205	NP_001193560	5083094	44758870
1660761	NP_149080	O15205	3796284	5083094
1660877	Q9JHJ0	P13569	1156260	2450911
1660957	P13569	Q15369-2	2450911	3207314
1661014	Q08116	P05067-7	381022	2186087
1661315	P13569	Q5UE59	2450911	2625330
1661363	P06493-2	P47736	857930	1300297
1661471	P20618	P13569	1549507	2450911
1661514	P13569	NP_000005	2450911	16814786
1662235	P98082-2	P13569	1581317	2450911
1662271	Q9Y265	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	29439	1662271
1662271	Q52LR7	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	160280	1662271
1662271	Q9UBU8-2	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	343518	1662271
1662271	Q9H2F5	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	978329	1662271
1662271	Q9Y230	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	1103259	1662271
1662271	Q9Y4A5-2	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	1223735	1662271
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	O96019-2	1662271	1960370
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	P60709	1662271	2255804
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	O95619	1662271	2525926
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	Q92993-2	1662271	2623348
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	Q9NXR8	1662271	4277101
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	Q9NPF5	1662271	4374641
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	Q9HAF1-3	1662271	4465993
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	NP_631938	1662271	14005669
1662271	complex:T+awRi8QDIwvZyHbUvTabLkNLyY	Q96L91-5	1662271	16819156
1662278	P13569	Q9Y496	2450911	3092166
1662349	Q53G95	NP_066289	1902383	2068280
1662423	P68372	P62070	540965	4770079
1662874	Q9Y6Q9-5	XP_005263086	2296393	2681838
1662886	B4DJ76	O15205	3776356	5083094
1662897	Q9H269	Q92973-2	1251870	3168228
1662947	O15205	Q9H832	5083094	5412796
1662948	Q15646-2	Q9UIS9-4	902514	2338264
1662954	Q13177	P43034	1248292	1389515
1662991	Q9NZM1-4	NP_034742	4996046	43462781
1663061	XP_005270910	NP_067722	1126461	39553363
1663068	O15205	A8MXV4	5083094	47343609
1663176	P11499	P13569	579535	2450911
1663685	NP_066289	Q07343	2068280	4774463
1663723	P29466-5	NP_066289	1923050	2068280
1663832	Q9UBT7	complex:rfj+FDzm0NLQuvKr2oSt3jGxEcU	571525	1663832
1663832	complex:rfj+FDzm0NLQuvKr2oSt3jGxEcU	P16220	1663832	2768047
1663964	Q9Y6Q9-5	P22670	2296393	11794641
1664009	P43490	Q81NG1	1724893	52040467
1664600	Q9P0J7	O15205	2007607	5083094
1664762	P13569	B4DIP2	2450911	2721163
1664866	NP_149038	P13569	795549	2450911
1664947	O15205	Q8TC07-2	5083094	5406145
1664993	B4DQQ1	O15205	2755667	5083094
1665188	Q6PI48	O15205	725786	5083094
1665229	Q562R1	B4DWW4	2119208	3556920
1665241	XP_005265808	O15205	1574614	5083094
1665333	P62269	O15205	5060311	5083094
1665504	Q15008	O15205	4386137	5083094
1665525	Q9Y2T2	O15205	4589376	5083094
1665535	NP_001230673	Q6NZ36-4	2079429	5296372
1665717	P49639-3	O76081-3	3715266	5184439
1665769	Q13835-2	O15205	2491041	5083094
1665822	P43403-2	NP_002829	334699	3093536
1665993	Q00987-11	O15205	1386965	5083094
1666009	P63036	P13569	2057943	2450911
1666125	XP_005254798	P12429	907267	3366883
1666496	P13569	O14980	2450911	4692488
1666673	Q9BTE3	O15205	874677	5083094
1666721	P13569	Q99933	2450911	9214020
1666784	O43913-2	O15205	1380380	5083094
1666789	XP_005270910	P11021	1126461	3333598
1666824	NP_002194	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	4021	1666824
1666824	P10720	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	9975	1666824
1666824	Q86YC2	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	106195	1666824
1666824	NP_055334	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	261740	1666824
1666824	Q8TDY8	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	270817	1666824
1666824	Q5T442	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	345439	1666824
1666824	P47893	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	377294	1666824
1666824	P08709-2	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	428744	1666824
1666824	P07711	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	512231	1666824
1666824	O60281	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	558484	1666824
1666824	Q53GE1	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	737675	1666824
1666824	O60239-2	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	750534	1666824
1666824	Q9GZU2	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	778951	1666824
1666824	Q9H974	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	879334	1666824
1666824	NP_000473	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	918392	1666824
1666824	Q9NPP4	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	966137	1666824
1666824	P00751	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1013783	1666824
1666824	Q6ISJ4	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1045335	1666824
1666824	L7RT22	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1076258	1666824
1666824	Q9BXS5	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1180512	1666824
1666824	P13647	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1209069	1666824
1666824	O75112-6	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1347523	1666824
1666824	A3KPE2	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1539490	1666824
1666824	Q01432	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1541078	1666824
1666824	B2R526	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	1611125	1666824
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	E5KRP6	1666824	1681184
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O75791	1666824	1706107
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02790	1666824	1706956
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02538	1666824	1874239
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q92833	1666824	1989387
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	XP_005269846	1666824	1996519
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P00746	1666824	2014588
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9C0F1	1666824	2035801
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q13009	1666824	2157967
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8NDX5-7	1666824	2187323
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	XP_005249040	1666824	2193094
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O75147	1666824	2212641
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y6Q9-5	1666824	2296393
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_001119574	1666824	2441317
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y6Y1	1666824	2447323
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8NHC8	1666824	2563018
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O75419	1666824	2679977
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P49792	1666824	2681082
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02768	1666824	2726528
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02655	1666824	2783545
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P35368	1666824	2841623
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P04259	1666824	2870508
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9UPM8	1666824	2877211
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q562F6	1666824	2887683
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y259-2	1666824	2909367
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8TAG9-2	1666824	2976038
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9BUN8-2	1666824	2987838
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P35527	1666824	2991142
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P81605	1666824	3002370
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9UKG9	1666824	3095860
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P19827	1666824	3152595
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9BTX7	1666824	3156166
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q15758-3	1666824	3225667
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P08779	1666824	3227058
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02775	1666824	3252308
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q13129	1666824	3288801
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	G5E9K3	1666824	3344377
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P82279-2	1666824	3412833
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9H7N4	1666824	3526685
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8IWB4	1666824	3555595
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y2W1	1666824	3582562
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9GZM6	1666824	3622431
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P14136-3	1666824	3629517
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	A5YKK6-4	1666824	3793775
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9P0X4-4	1666824	3799037
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9UPY3	1666824	3870884
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9H5V8-3	1666824	4000788
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P04264	1666824	4182659
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O15320-6	1666824	4227441
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q6DJT9-2	1666824	4303982
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	XP_005251997	1666824	4327650
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P01034	1666824	4376640
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P12829	1666824	4399884
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NM_001622	1666824	4409073
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02652	1666824	4426536
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y2E8	1666824	4534110
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02649	1666824	4560000
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	E9KL36	1666824	4608361
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O60500	1666824	4736882
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q07343-2	1666824	4774463
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9H6Q3-2	1666824	4861720
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	E9KL26	1666824	4979240
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P02647	1666824	5011796
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P50502	1666824	5070500
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q08174	1666824	5070633
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9UJS0	1666824	5087665
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9UQC9	1666824	5128646
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q7Z392-3	1666824	5140146
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q96HM7	1666824	5170089
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P07288	1666824	5189549
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8TDN4-2	1666824	5296482
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_000177	1666824	5299055
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P01857	1666824	5333995
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q6ZMN7-2	1666824	5372387
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9NZJ4	1666824	5395465
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	E9PG18	1666824	5395905
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q9Y4G6	1666824	5821067
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	O60504-2	1666824	8972961
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	P49619-3	1666824	9147777
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q15714	1666824	9148596
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q32MK0	1666824	9214295
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q96PG8-1	1666824	9442215
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q7Z333	1666824	9442794
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q92736	1666824	9645245
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q92628	1666824	9768802
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	rogid:Ze+0W0eVhC83twMz3vRT3padrsk9606	1666824	9979228
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_000517	1666824	10013349
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8N5Q1	1666824	10724497
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NM_000421	1666824	11793429
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_002265	1666824	11793430
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	XP_005254328	1666824	13784632
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_003998	1666824	14006088
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_997639	1666824	14006253
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_006827	1666824	14006330
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	XP_005271621	1666824	16816000
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	NP_060639	1666824	16817203
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	rogid:q6IZvGeHHY4cOWPHVW3Z7k177/w32630	1666824	48675088
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	rogid:tiVQthFhQlTn+AZJIg9YDIJaVk89606	1666824	50474350
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	Q8WZ42	1666824	52025131
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	rogid:x6cpThd263Mg5MI1OElxwfuSmiY9606	1666824	52189139
1666824	complex:ORVjJ/c5zKRvV4aw1YZpov5rKtc	rogid:xz86zyvibNFDhT+J8v28Znx5/2M9913	1666824	52612602
1666866	P60709	Q969V6	2255804	3004504
1667175	P18847-4	P55854	548010	4577585
1667379	P54136	O15205	3399321	5083094
1667638	Q13148	O15205	2707431	5083094
1667720	O15205	P17017	5083094	21710466
1667747	Q86VP6	P13569	374649	2450911
1668066	Q13283	XP_005270910	247278	1126461
1668079	Q99816	O15205	2256074	5083094
1668270	XP_005246267	Q13191	1180601	1403224
1668330	Q9BTV4	P13569	896703	2450911
1668452	XP_005255275	O15205	4431846	5083094
1668669	Q13162	Q81PQ4	620717	27977701
1668716	P13569	P04080	2450911	2792598
1668981	B7Z3D6	NP_001254509	857930	5367134
1669183	P25025	Q81YE8	4138380	45821318
1669337	NP_000932	O15205	4194512	5083094
1669388	Q9Y613	P60709	907592	2255804
1669404	P06733-2	O15205	3896458	5083094
1669497	P08575	Q81U80	3093536	41250157
1669549	XP_005259952	O15205	2436210	5083094
1669559	P13612	P60709	27695	2255804
1669599	Q15120-2	O15205	3634163	5083094
1669778	XP_005270910	P13010	1126461	5231284
1669833	Q9JLV1	P13569	1946534	2450911
1669891	Q9NWX5	O15205	3955657	5083094
1669893	P01857	Q81YE8	5333995	45821318
1669912	Q9QX78	XP_005259611	1095121	9769294
1669937	P16885	P35568	1561215	3143545
1670034	O08553	P13569	922074	2450911
1670065	P05388	O15205	4930249	5083094
1670224	P43034	Q07343	1389515	4774463
1670261	B4DK27	NP_066289	508602	2068280
1670343	P05023	O15205	4456626	5083094
1670422	P53621-2	O15205	977673	5083094
1670565	P51858-2	B7Z3D6	748508	857930
1670586	P13569	P22061	2450911	4686706
1670595	P43490	Q7CH84	1724893	50224015
1670612	Q9UGM3-3	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	997260	1670612
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	Q8TEW0	1670612	1869743
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	Q9BYG5	1670612	1992667
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	P60953	1670612	2556870
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	Q9NPB6	1670612	3777442
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	P41743	1670612	4487727
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	Q05513	1670612	5247574
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	rogid:WQAXhMyy7ispMQPjpKWILy1XNes9606	1670612	38799597
1670612	complex:ngw68SIpEQ6HUERGYl65H++S6Jw	rogid:cXXGegIcBaEZTSF1n2KxzoyotmQ9606	1670612	41864517
1670734	O75925	O15205	4042785	5083094
1670787	A8KAF9	O15205	2186403	5083094
1671014	Q9UH62	O15205	4107574	5083094
1671224	P13569	Q9NZB2	2450911	3935425
1671279	P46087-3	O15205	1469613	5083094
1671324	XP_005275091	O15205	2054502	5083094
1671381	P38159	O15205	3348889	5083094
1671544	P13569	P34931	2450911	2768838
1671701	O15205	NP_112181	5083094	5316344
1671706	XP_005272599	O15205	1378681	5083094
1671821	Q9UHI6	O15205	3663386	5083094
1671896	B3RH23	P13569	1240683	2450911
1672210	P33121	O15205	841497	5083094
1672412	Q8IXB1	O15205	4011647	5083094
1672453	P53618	P13569	1695600	2450911
1672465	Q9BXS5-2	O15205	1180512	5083094
1672588	P14373	O15205	1615885	5083094
1672786	P08133-2	P43490	4734	1724893
1672841	P63005	Q05682-3	4732760	8972633
1672912	Q9Y6C9	O15205	2847712	5083094
1672956	NP_066289	Q9NWV4	2068280	3929260
1673041	Q9Y4R8	O15205	1092793	5083094
1673048	B7ZB07	O15205	1662517	5083094
1673184	Q9Y6Q9	Q8CKM2	2296393	35243098
1673208	Q9UGJ1-2	O15205	631808	5083094
1673281	P60709	P61160-2	2255804	4417202
1673461	O95433	P13569	2286490	2450911
1673508	P16220-3	XP_005260086	2768047	5253180
1674146	Q9UNM6	O15205	2423255	5083094
1674235	B2R5T5	O15205	1629502	5083094
1674283	P07437	O15205	1180573	5083094
1674293	P60709	H6UYS5	2255804	3643191
1674294	Q9UNF1	O15205	1970760	5083094
1674434	P18847-4	Q9HD15	548010	1518862
1674491	P13569	B3KX51	2450911	3047661
1674672	Q9P1W9	P07900-2	415267	3691852
1674707	P41252	O15205	3006802	5083094
1674886	P16220	Q7Z3K6	2768047	5347278
1674894	Q9H8H0	O15205	1545749	5083094
1675040	P60842-2	O15205	1655367	5083094
1675277	Q6ZNE5	O15205	2186948	5083094
1675514	NP_036019	P13569	1225560	2450911
1675620	Q13177	Q96CN7	1248292	4666875
1675801	P18847-4	NP_066289	548010	2068280
1675851	P18847-4	XP_005260086	548010	5253180
1675893	B7Z3D6	O43464-2	857930	2349372
1676278	P49841	Q13489	1562406	4170192
1676414	Q9Y6Q9-5	XP_005254384	2296393	2522401
1676652	P37268	O15205	478220	5083094
1676659	P16220	Q96HY7	2768047	14006075
1676662	P50995	P12429	698664	3366883
1676739	P40189-2	rogid:sVzlai1XKubGvC0AEi70wggRZbM9606	190090	49878990
1676764	Q562R1	Q96GG9	2119208	4204307
1676822	P41091	O15205	727423	5083094
1676871	P13569	P61750	2450911	37792076
1676876	Q9UHB9	O15205	900938	5083094
1676932	P19838	P01584	2681838	3873100
1677027	Q9NZN9-4	O15205	5059362	5083094
1677086	P13569	Q9NVI7-2	2450911	2477749
1677231	Q14192	O15205	570073	5083094
1677233	Q9NYV6	O15205	4017405	5083094
1677331	Q96QK1	O15205	1807201	5083094
1677369	P35568	P23443	3143545	3853314
1677453	NP_066289	Q6NZ36-4	2068280	5296372
1677665	XP_005267280	O15205	2089354	5083094
1677899	Q562R1	Q93034	2119208	3896672
