interaction_id	a_alias	b_alias	a_id	b_id
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P31946	1692565	3909139
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	A2RUM7	1692565	3924216
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P04843	1692565	3942932
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O43592	1692565	3972190
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P45880	1692565	4020056
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	A8K3L7	1692565	4040415
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O00762	1692565	4041765
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P49755	1692565	4042118
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9BT22	1692565	4093360
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q96T76	1692565	4101989
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P25705	1692565	4120233
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P84098	1692565	4121898
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P51148	1692565	4125761
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q16718	1692565	4135693
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q8WWM7	1692565	4154833
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O95831	1692565	4165786
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O75396	1692565	4197496
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P62829	1692565	4206283
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q15363	1692565	4214270
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P61353	1692565	4222401
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P30050	1692565	4231653
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O00483	1692565	4232068
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q02978	1692565	4240225
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	B4DJ51	1692565	4264365
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P02786	1692565	4277186
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	E5KNY5	1692565	4301437
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9P035	1692565	4308451
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P48643	1692565	4320654
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P52630	1692565	4326412
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P46778	1692565	4340619
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q15008	1692565	4386137
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q63HR2	1692565	4399398
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P13639	1692565	4418912
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P05023	1692565	4456626
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O43175	1692565	4456777
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q93009	1692565	4461738
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P61254	1692565	4494720
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P09874	1692565	4501358
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9UJZ1	1692565	4527918
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q13362	1692565	4546350
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P12235	1692565	4585118
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P07099	1692565	4591967
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P20340	1692565	4592376
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P27824	1692565	4616280
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O14980	1692565	4692488
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O94874	1692565	4700691
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P78527	1692565	4713146
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P61313	1692565	4716441
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P08238	1692565	4732923
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9BRK5	1692565	4739617
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q13200	1692565	4762389
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9HAV4	1692565	4764076
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q7L0J3	1692565	4779343
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q16891	1692565	4783914
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9P0J0	1692565	4809191
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q15365	1692565	4813983
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9UL25	1692565	4846000
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q13885	1692565	4888960
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P11940	1692565	4926237
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9Y5L0	1692565	4931247
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P47914	1692565	4954322
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q02878	1692565	4979489
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O15173	1692565	4982876
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P31689	1692565	5008875
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P78371	1692565	5026447
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P50502	1692565	5070500
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9UJS0	1692565	5087665
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P61978	1692565	5118416
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9UBX3	1692565	5149198
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P61026	1692565	5158339
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P09669	1692565	5188517
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9H3N1	1692565	5199852
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O60762	1692565	5219854
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P13010	1692565	5231284
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9P032	1692565	5252866
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	P62714	1692565	5267677
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	A6NKD9	1692565	5297940
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q5VYK3	1692565	5312565
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q9NVI1	1692565	5317103
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q92616	1692565	14006330
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q92621	1692565	14007211
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O43759	1692565	23518655
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q13015	1692565	23593980
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q6UW68	1692565	27796281
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q8IYM0	1692565	33688071
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q77M19	1692565	37701501
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q4V339	1692565	41930532
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q12907	1692565	44006776
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q8N2K0	1692565	46148137
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	O43826	1692565	51412818
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q96CT7	1692565	51662100
1692565	complex:5LwjxsNoZc7XL7T0IGFK3TZcpRk	Q8N6L1	1692565	64761614
1692879	P13236	P17676	1714665	3962824
1693153	Q16600	complex:602ZK+apiPIypdzgC/c2TQbrMwc	8204	1693153
1693153	Q96EH5	complex:602ZK+apiPIypdzgC/c2TQbrMwc	65379	1693153
1693153	O00559	complex:602ZK+apiPIypdzgC/c2TQbrMwc	92339	1693153
1693153	Q15020	complex:602ZK+apiPIypdzgC/c2TQbrMwc	95025	1693153
1693153	Q8N6M0	complex:602ZK+apiPIypdzgC/c2TQbrMwc	174486	1693153
1693153	P35268	complex:602ZK+apiPIypdzgC/c2TQbrMwc	232319	1693153
1693153	Q8IW41	complex:602ZK+apiPIypdzgC/c2TQbrMwc	329232	1693153
1693153	Q8NEG7	complex:602ZK+apiPIypdzgC/c2TQbrMwc	369106	1693153
1693153	Q9Y3T9	complex:602ZK+apiPIypdzgC/c2TQbrMwc	470275	1693153
1693153	Q53GC0	complex:602ZK+apiPIypdzgC/c2TQbrMwc	497647	1693153
1693153	Q9UMY1	complex:602ZK+apiPIypdzgC/c2TQbrMwc	531021	1693153
1693153	Q96B01	complex:602ZK+apiPIypdzgC/c2TQbrMwc	605828	1693153
1693153	P06746	complex:602ZK+apiPIypdzgC/c2TQbrMwc	612414	1693153
1693153	Q9NU19	complex:602ZK+apiPIypdzgC/c2TQbrMwc	778366	1693153
1693153	O14602	complex:602ZK+apiPIypdzgC/c2TQbrMwc	875586	1693153
1693153	Q13442	complex:602ZK+apiPIypdzgC/c2TQbrMwc	879921	1693153
1693153	Q13242	complex:602ZK+apiPIypdzgC/c2TQbrMwc	983908	1693153
1693153	P26583	complex:602ZK+apiPIypdzgC/c2TQbrMwc	1038283	1693153
1693153	Q96PT4	complex:602ZK+apiPIypdzgC/c2TQbrMwc	1376043	1693153
1693153	P51959	complex:602ZK+apiPIypdzgC/c2TQbrMwc	1559552	1693153
1693153	Q8WWL7	complex:602ZK+apiPIypdzgC/c2TQbrMwc	1638332	1693153
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q14919	1693153	1737551
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y237	1693153	1936854
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P55036	1693153	1951806
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	B2R4R9	1693153	2002389
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q96E40	1693153	2043092
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q68E01	1693153	2138316
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P37231	1693153	2201336
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P01112	1693153	2229473
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O95424	1693153	2288597
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	A4D1I7	1693153	2295161
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8N5I9	1693153	2358691
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P11137	1693153	2373588
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q7Z6M1	1693153	2403012
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P57682	1693153	2449720
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9BUV0	1693153	2451224
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8IXJ9	1693153	2544648
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q6DCA0	1693153	2561701
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y5B9	1693153	2570094
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q12894	1693153	2778271
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P62750	1693153	2840716
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O43852	1693153	2874122
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P61964	1693153	3076419
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O75937	1693153	3111585
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q15651	1693153	3197668
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P60002	1693153	3302196
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P61328	1693153	3312216
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8IWP9	1693153	3492344
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8NEG0	1693153	3499563
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q16644	1693153	3505711
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q16763	1693153	3544785
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9UFF9	1693153	3548059
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q13243	1693153	3635482
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P01100	1693153	3805630
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9H7E9	1693153	3812322
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9P270	1693153	3827468
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	A4D0Z4	1693153	4008524
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P19784	1693153	4038294
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q6B0I6	1693153	4108126
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q96DX7	1693153	4244749
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9BU76	1693153	4277828
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9H4G4	1693153	4302961
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O14965	1693153	4424310
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q14247	1693153	4456964
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8N5Y2	1693153	4458883
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y3E1	1693153	4562377
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8NHQ9	1693153	4602482
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q08426	1693153	4718275
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P62888	1693153	4909735
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P47914	1693153	4954322
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P09132	1693153	5029116
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P22736	1693153	5059508
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O15205	1693153	5083094
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q99986	1693153	5084635
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y5P8	1693153	5208645
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P27958	1693153	5365790
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P54274	1693153	5406538
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9H9L4	1693153	9442323
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y6V0	1693153	16825874
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9H8X2	1693153	25526370
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8N6L7	1693153	25776362
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8NBT2	1693153	27737452
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y3C1	1693153	31379324
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8IXS8	1693153	31620360
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9Y2S6	1693153	33531346
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q53F19	1693153	36111635
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q5MJ08	1693153	37139209
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q6ZT98	1693153	38922283
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9BWK5	1693153	38989172
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8N3C7	1693153	40821647
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q9HCS5	1693153	44704266
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	P60006	1693153	47324043
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q96PI1	1693153	48842523
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	Q8IV56	1693153	50118472
1693153	complex:602ZK+apiPIypdzgC/c2TQbrMwc	O14598	1693153	51165267
1693209	O15205	O00159-3	5083094	9443126
1693231	P23246	O15205	1182953	5083094
1693528	XP_005271593	O15205	201818	5083094
1693859	P16403	O15205	1777720	5083094
1694152	P07814	O15205	672215	5083094
1694223	XP_005266087	P35568	1535907	3143545
1694245	P40227-2	O15205	2794789	5083094
1694313	P67936	O15205	3332667	5083094
1694489	P14780	Q16820	221385	8972896
1694764	P25705	O15205	4120233	5083094
1694810	P18847	O43463	548010	1528451
1694854	O15205	Q04726-5	5083094	5408338
1694883	O75398	P16220-3	404915	2768047
1694999	XP_005260042	Q05682-3	821803	8972633
1695008	B7Z3D6	Q148G7	857930	21898996
1695076	Q71UI9-2	O15205	2296645	5083094
1695159	Q99683	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	150325	1695159
1695159	XP_005271593	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	201818	1695159
1695159	O00213-2	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	482626	1695159
1695159	P02511	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	509096	1695159
1695159	P07437	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	1180573	1695159
1695159	P09936	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	1273502	1695159
1695159	Q567Q0	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	1609299	1695159
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P18669	1695159	2058139
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P05067-10	1695159	2186087
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P60709	1695159	2255804
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P46459	1695159	2499322
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	E5KTA6	1695159	3552032
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P14136-3	1695159	3629517
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	K9JA46	1695159	3691852
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P07196	1695159	4193410
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	Q05193-3	1695159	4370876
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	P61764	1695159	5094002
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	rogid:z2AmyqQLNfQAVgUB87VMRrZCIIE9913	1695159	9975298
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	rogid:rygGTvyEciMfGOYDit69xHmUKcc9606	1695159	9978651
1695159	complex:ZqtEd207gfS88RQpL5G3oqZ3EJs	rogid:O9MpLDTTQ9uYVCmM6r9nWjEg0DI9940	1695159	34645642
1695342	complex:8R0IL2TmHGLHJaI4SKJmev6voe4	P29466	1695342	1923050
1695342	complex:8R0IL2TmHGLHJaI4SKJmev6voe4	O95786	1695342	3176249
1695519	Q9ULX9	P01100	2082462	3805630
1696516	P17945	XP_005259611	4904912	9769294
1696572	P52701	O15205	5066750	5083094
1696682	P10145	P16220	1033686	2768047
1696800	P18847-4	P01100	548010	3805630
1697051	O15205	P55786	5083094	5368339
1697713	Q9NTJ3	O15205	5979	5083094
1698180	P35568	O43739	3143545	5305967
1698295	P07900-2	O15205	3691852	5083094
1698402	Q15437	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	7422	1698402
1698402	P08195	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	12534	1698402
1698402	P83731	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	16856	1698402
1698402	P62917	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	18532	1698402
1698402	P13612	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	27695	1698402
1698402	Q15907	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	30820	1698402
1698402	P30048	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	39267	1698402
1698402	Q15691	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	39792	1698402
1698402	P15927	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	69516	1698402
1698402	Q9Y6E2	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	80739	1698402
1698402	Q15029	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	107288	1698402
1698402	P31948	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	110906	1698402
1698402	P18754	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	116262	1698402
1698402	Q9BUF5	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	120398	1698402
1698402	Q9NU22	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	129803	1698402
1698402	P08621	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	138193	1698402
1698402	P04075	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	151491	1698402
1698402	P67809	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	168143	1698402
1698402	Q9ULH0	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	240272	1698402
1698402	P37108	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	241463	1698402
1698402	P11908	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	242291	1698402
1698402	Q99873	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	245135	1698402
1698402	Q9NPJ3	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	303082	1698402
1698402	P13796	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	317207	1698402
1698402	P13489	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	321521	1698402
1698402	O75533	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	373282	1698402
1698402	Q86VP6	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	374649	1698402
1698402	O60506	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	390142	1698402
1698402	Q59G98	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	393644	1698402
1698402	P36578	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	421085	1698402
1698402	Q14008	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	431854	1698402
1698402	P21964	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	442800	1698402
1698402	Q9UKM9	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	447011	1698402
1698402	P27348	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	448835	1698402
1698402	P47897	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	469853	1698402
1698402	P37268	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	478220	1698402
1698402	P06756	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	487554	1698402
1698402	Q15084	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	498582	1698402
1698402	P12956	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	504941	1698402
1698402	P68371	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	540962	1698402
1698402	Q15942	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	562452	1698402
1698402	P19404	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	598844	1698402
1698402	P98160	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	599966	1698402
1698402	O14950	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	617501	1698402
1698402	P12004	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	618017	1698402
1698402	Q63ZY3	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	623498	1698402
1698402	P68400	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	632859	1698402
1698402	O60841	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	638090	1698402
1698402	Q9UMS4	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	643805	1698402
1698402	Q07955	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	661696	1698402
1698402	Q99439	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	668100	1698402
1698402	Q9Y3D9	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	698142	1698402
1698402	A4D177	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	703905	1698402
1698402	Q15185	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	710692	1698402
1698402	P05783	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	721123	1698402
1698402	P41091	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	727423	1698402
1698402	D0PNI1	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	746078	1698402
1698402	P28074	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	749684	1698402
1698402	A8K7B7	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	749723	1698402
1698402	P06899	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	750458	1698402
1698402	P62899	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	754362	1698402
1698402	Q96PU8	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	765978	1698402
1698402	P22102	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	781325	1698402
1698402	P11717	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	788005	1698402
1698402	Q53TM1	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	790342	1698402
1698402	P62851	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	809471	1698402
1698402	P09622	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	821643	1698402
1698402	Q9BR76	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	829046	1698402
1698402	P55795	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	829835	1698402
1698402	O95456	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	852204	1698402
1698402	Q92688	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	853933	1698402
1698402	P09429	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	864205	1698402
1698402	Q14974	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	875557	1698402
1698402	P25685	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	876198	1698402
1698402	Q13442	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	879921	1698402
1698402	A4D2P1	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	886779	1698402
1698402	O00267	complex:BmkLBE5HxClgJJyOCV/eiXthD5k	897627	1698402
