Entry	Entry name
A0A0A7C5H0	A0A0A7C5H0_HUMAN
A0A0A7C5H2	A0A0A7C5H2_HUMAN
A0A0A7C5H6	A0A0A7C5H6_HUMAN
A0A0A7C5H7	A0A0A7C5H7_HUMAN
A0A0A7C5I0	A0A0A7C5I0_HUMAN
A0A0A7C5I1	A0A0A7C5I1_HUMAN
A0A0A7C5I6	A0A0A7C5I6_HUMAN
A0A0A7C5I7	A0A0A7C5I7_HUMAN
A0A0A7C5J0	A0A0A7C5J0_HUMAN
A0A0A7C5J2	A0A0A7C5J2_HUMAN
A0A0A7C5J4	A0A0A7C5J4_HUMAN
A0A0A7C5J7	A0A0A7C5J7_HUMAN
A0A0A7C5J9	A0A0A7C5J9_HUMAN
A0A0A7C5K1	A0A0A7C5K1_HUMAN
A0A0A7C5K5	A0A0A7C5K5_HUMAN
A0A0A7C5K6	A0A0A7C5K6_HUMAN
A0A0A7C5K9	A0A0A7C5K9_HUMAN
A0A0A7C5L2	A0A0A7C5L2_HUMAN
A0A0A7C5L5	A0A0A7C5L5_HUMAN
A0A0A7C5L6	A0A0A7C5L6_HUMAN
A0A0A7C5L9	A0A0A7C5L9_HUMAN
A0A0A7C5M1	A0A0A7C5M1_HUMAN
A0A0A7C5M3	A0A0A7C5M3_HUMAN
A0A0A7C5M5	A0A0A7C5M5_HUMAN
A0A0A7C5M7	A0A0A7C5M7_HUMAN
A0A0A7C5M9	A0A0A7C5M9_HUMAN
A0A0A7C5N2	A0A0A7C5N2_HUMAN
A0A0A7C5N5	A0A0A7C5N5_HUMAN
A0A0A7C5N6	A0A0A7C5N6_HUMAN
A0A0A7C5N9	A0A0A7C5N9_HUMAN
A0A0A7C5P0	A0A0A7C5P0_HUMAN
A0A0A7C5P4	A0A0A7C5P4_HUMAN
A0A0A7C5P6	A0A0A7C5P6_HUMAN
A0A0A7C5Q1	A0A0A7C5Q1_HUMAN
A0A0A7C5Q2	A0A0A7C5Q2_HUMAN
A0A0A7C5Q7	A0A0A7C5Q7_HUMAN
A0A0A7C5Q8	A0A0A7C5Q8_HUMAN
A0A0A7C5R2	A0A0A7C5R2_HUMAN
A0A0A7C5R5	A0A0A7C5R5_HUMAN
A0A0A7C5R9	A0A0A7C5R9_HUMAN
A0A0A7C5S0	A0A0A7C5S0_HUMAN
A0A0A7C5S5	A0A0A7C5S5_HUMAN
A0A0A7C5S6	A0A0A7C5S6_HUMAN
A0A0A7C5T0	A0A0A7C5T0_HUMAN
A0A0A7C5T3	A0A0A7C5T3_HUMAN
A0A0A7C5T4	A0A0A7C5T4_HUMAN
A0A0A7C5T8	A0A0A7C5T8_HUMAN
A0A0A7C5T9	A0A0A7C5T9_HUMAN
A0A0A7C5U0	A0A0A7C5U0_HUMAN
A0A0A7C5U4	A0A0A7C5U4_HUMAN
A0A0A7C5U5	A0A0A7C5U5_HUMAN
A0A0A7C5U7	A0A0A7C5U7_HUMAN
A0A0A7C5V0	A0A0A7C5V0_HUMAN
A0A0A7C5V2	A0A0A7C5V2_HUMAN
A0A0A7C5V4	A0A0A7C5V4_HUMAN
A0A0A7C5V8	A0A0A7C5V8_HUMAN
A0A0A7C5W1	A0A0A7C5W1_HUMAN
A0A0A7C5W5	A0A0A7C5W5_HUMAN
A0A0A7C5X0	A0A0A7C5X0_HUMAN
A0A0A7C5X1	A0A0A7C5X1_HUMAN
A0A0A7C5X6	A0A0A7C5X6_HUMAN
A0A0A7C5Y1	A0A0A7C5Y1_HUMAN
A0A0A7C5Y3	A0A0A7C5Y3_HUMAN
A0A0A7C5Y7	A0A0A7C5Y7_HUMAN
A0A0A7C5Z0	A0A0A7C5Z0_HUMAN
A0A0A7C5Z4	A0A0A7C5Z4_HUMAN
A0A0A7C5Z9	A0A0A7C5Z9_HUMAN
A0A0A7C603	A0A0A7C603_HUMAN
A0A0A7C606	A0A0A7C606_HUMAN
A0A0A7C610	A0A0A7C610_HUMAN
A0A0A7C614	A0A0A7C614_HUMAN
A0A0A7C617	A0A0A7C617_HUMAN
A0A0A7C622	A0A0A7C622_HUMAN
A0A0A7C625	A0A0A7C625_HUMAN
A0A0A7C630	A0A0A7C630_HUMAN
A0A0A7C634	A0A0A7C634_HUMAN
A0A0A7C638	A0A0A7C638_HUMAN
A0A0A7C641	A0A0A7C641_HUMAN
A0A0A7C646	A0A0A7C646_HUMAN
A0A0A7C650	A0A0A7C650_HUMAN
A0A0A7C655	A0A0A7C655_HUMAN
A0A0A7C658	A0A0A7C658_HUMAN
A0A0A7C661	A0A0A7C661_HUMAN
A0A0A7C665	A0A0A7C665_HUMAN
A0A0A7C669	A0A0A7C669_HUMAN
A0A0A7C673	A0A0A7C673_HUMAN
A0A0A7C678	A0A0A7C678_HUMAN
A0A0A7C683	A0A0A7C683_HUMAN
A0A0A7C687	A0A0A7C687_HUMAN
A0A0A7C690	A0A0A7C690_HUMAN
A0A0A7C694	A0A0A7C694_HUMAN
A0A0A7C698	A0A0A7C698_HUMAN
A0A0A7C6A2	A0A0A7C6A2_HUMAN
A0A0A7C6A6	A0A0A7C6A6_HUMAN
A0A0A7C6A9	A0A0A7C6A9_HUMAN
A0A0A7C6B3	A0A0A7C6B3_HUMAN
A0A0A7C6B6	A0A0A7C6B6_HUMAN
A0A0A7C6C0	A0A0A7C6C0_HUMAN
A0A0A7C6C5	A0A0A7C6C5_HUMAN
A0A0A7C6C9	A0A0A7C6C9_HUMAN
A0A0A7C6D4	A0A0A7C6D4_HUMAN
A0A0A7C6E7	A0A0A7C6E7_HUMAN
A0A0A7C6F1	A0A0A7C6F1_HUMAN
A0A0A7C6F3	A0A0A7C6F3_HUMAN
A0A0A7C6F7	A0A0A7C6F7_HUMAN
A0A0A7C6F9	A0A0A7C6F9_HUMAN
A0A0A7C6G4	A0A0A7C6G4_HUMAN
A0A0A7C6G8	A0A0A7C6G8_HUMAN
A0A0A7C6H2	A0A0A7C6H2_HUMAN
A0A0A7C6H6	A0A0A7C6H6_HUMAN
A0A0A7C6I1	A0A0A7C6I1_HUMAN
A0A0A7C6I5	A0A0A7C6I5_HUMAN
A0A0A7C6J0	A0A0A7C6J0_HUMAN
A0A0A7C6J2	A0A0A7C6J2_HUMAN
A0A0A7C6J8	A0A0A7C6J8_HUMAN
A0A0A7C6K2	A0A0A7C6K2_HUMAN
A0A0A7C6K6	A0A0A7C6K6_HUMAN
A0A0A7C6L1	A0A0A7C6L1_HUMAN
A0A0A7C6L5	A0A0A7C6L5_HUMAN
A0A0A7C6M1	A0A0A7C6M1_HUMAN
A0A0A7C6M5	A0A0A7C6M5_HUMAN
A0A0A7C6M9	A0A0A7C6M9_HUMAN
A0A0A7C6N3	A0A0A7C6N3_HUMAN
A0A0A7C6N6	A0A0A7C6N6_HUMAN
A0A0A7C6P1	A0A0A7C6P1_HUMAN
A0A0A7C6P8	A0A0A7C6P8_HUMAN
A0A0A7C6Q1	A0A0A7C6Q1_HUMAN
A0A0A7C6Q7	A0A0A7C6Q7_HUMAN
A0A0A7C6R2	A0A0A7C6R2_HUMAN
A0A0A7C6R6	A0A0A7C6R6_HUMAN
A0A0A7C6S0	A0A0A7C6S0_HUMAN
A0A0A7C6S3	A0A0A7C6S3_HUMAN
A0A0A7C6S7	A0A0A7C6S7_HUMAN
A0A0A7C6T1	A0A0A7C6T1_HUMAN
A0A0A7C6T5	A0A0A7C6T5_HUMAN
A0A0A7C6T9	A0A0A7C6T9_HUMAN
A0A0A7C6U4	A0A0A7C6U4_HUMAN
A0A0A7C6U8	A0A0A7C6U8_HUMAN
A0A0A7C6V3	A0A0A7C6V3_HUMAN
A0A0A7C6V7	A0A0A7C6V7_HUMAN
A0A0A7C6W2	A0A0A7C6W2_HUMAN
A0A0A7C6W7	A0A0A7C6W7_HUMAN
A0A0A7C6X2	A0A0A7C6X2_HUMAN
A0A0A7C6X7	A0A0A7C6X7_HUMAN
A0A0A7C6Y1	A0A0A7C6Y1_HUMAN
A0A0A7C6Y5	A0A0A7C6Y5_HUMAN
A0A0A7C6Y9	A0A0A7C6Y9_HUMAN
A0A0A7C6Z4	A0A0A7C6Z4_HUMAN
A0A0A7C6Z5	A0A0A7C6Z5_HUMAN
A0A0A7C6Z9	A0A0A7C6Z9_HUMAN
A0A0A7C700	A0A0A7C700_HUMAN
A0A0A7C703	A0A0A7C703_HUMAN
A0A0A7C704	A0A0A7C704_HUMAN
A0A0A7C705	A0A0A7C705_HUMAN
A0A0A7C708	A0A0A7C708_HUMAN
A0A0A7C709	A0A0A7C709_HUMAN
A0A0A7C712	A0A0A7C712_HUMAN
A0A0A7C713	A0A0A7C713_HUMAN
A0A0A7C715	A0A0A7C715_HUMAN
A0A0A7C717	A0A0A7C717_HUMAN
A0A0A7C718	A0A0A7C718_HUMAN
A0A0A7C722	A0A0A7C722_HUMAN
A0A0A7C723	A0A0A7C723_HUMAN
A0A0A7C724	A0A0A7C724_HUMAN
A0A0A7C727	A0A0A7C727_HUMAN
A0A0A7C728	A0A0A7C728_HUMAN
A0A0A7C732	A0A0A7C732_HUMAN
A0A0A7C737	A0A0A7C737_HUMAN
A0A0A7C740	A0A0A7C740_HUMAN
A0A0A7C745	A0A0A7C745_HUMAN
A0A0A7C749	A0A0A7C749_HUMAN
A0A0A7C755	A0A0A7C755_HUMAN
A0A0A7C758	A0A0A7C758_HUMAN
A0A0A7C763	A0A0A7C763_HUMAN
A0A0A7C768	A0A0A7C768_HUMAN
A0A0A7C773	A0A0A7C773_HUMAN
A0A0A7C777	A0A0A7C777_HUMAN
A0A0A7C781	A0A0A7C781_HUMAN
A0A0A7C787	A0A0A7C787_HUMAN
A0A0A7C791	A0A0A7C791_HUMAN
A0A0A7C795	A0A0A7C795_HUMAN
A0A0A7C799	A0A0A7C799_HUMAN
A0A0A7C7A4	A0A0A7C7A4_HUMAN
A0A0A7C7A9	A0A0A7C7A9_HUMAN
A0A0A7C7B4	A0A0A7C7B4_HUMAN
A0A0A7C7B9	A0A0A7C7B9_HUMAN
A0A0A7C7C3	A0A0A7C7C3_HUMAN
A0A0A7C7C9	A0A0A7C7C9_HUMAN
A0A0A7C7D2	A0A0A7C7D2_HUMAN
A0A0A7C7D7	A0A0A7C7D7_HUMAN
A0A0A7C7E2	A0A0A7C7E2_HUMAN
A0A0A7C7E8	A0A0A7C7E8_HUMAN
A0A0A7C7F3	A0A0A7C7F3_HUMAN
A0A0A7C7F8	A0A0A7C7F8_HUMAN
A0A0A7C7G4	A0A0A7C7G4_HUMAN
A0A0A7C7G8	A0A0A7C7G8_HUMAN
A0A0A7C7H2	A0A0A7C7H2_HUMAN
A0A0A7C7H7	A0A0A7C7H7_HUMAN
A0A0A7C7I1	A0A0A7C7I1_HUMAN
A0A0A7C7I6	A0A0A7C7I6_HUMAN
A0A0A7C7J1	A0A0A7C7J1_HUMAN
A0A0A7C7J5	A0A0A7C7J5_HUMAN
A0A0A7C7K1	A0A0A7C7K1_HUMAN
A0A0A7C7K6	A0A0A7C7K6_HUMAN
A0A0A7C7L1	A0A0A7C7L1_HUMAN
A0A0A7C7L5	A0A0A7C7L5_HUMAN
A0A0A7C7M0	A0A0A7C7M0_HUMAN
A0A0A7C7M5	A0A0A7C7M5_HUMAN
A0A0A7C7M7	A0A0A7C7M7_HUMAN
A0A0A7C807	A0A0A7C807_HUMAN
A0A0A7C810	A0A0A7C810_HUMAN
A0A0A7C815	A0A0A7C815_HUMAN
A0A0A7C819	A0A0A7C819_HUMAN
A0A0A7C824	A0A0A7C824_HUMAN
A0A0A7C828	A0A0A7C828_HUMAN
A0A0A7C832	A0A0A7C832_HUMAN
A0A0A7C837	A0A0A7C837_HUMAN
A0A0A7C841	A0A0A7C841_HUMAN
A0A0A7C847	A0A0A7C847_HUMAN
A0A0A7C851	A0A0A7C851_HUMAN
A0A0A7C854	A0A0A7C854_HUMAN
A0A0A7C855	A0A0A7C855_HUMAN
A0A0A7C858	A0A0A7C858_HUMAN
A0A0A7C859	A0A0A7C859_HUMAN
A0A0A7C863	A0A0A7C863_HUMAN
A0A0A7C864	A0A0A7C864_HUMAN
A0A0A7C866	A0A0A7C866_HUMAN
A0A0A7C869	A0A0A7C869_HUMAN
A0A0A7C870	A0A0A7C870_HUMAN
A0A0A7C873	A0A0A7C873_HUMAN
A0A0A7C875	A0A0A7C875_HUMAN
A0A0A7C877	A0A0A7C877_HUMAN
A0A0A7C878	A0A0A7C878_HUMAN
A0A0A7C882	A0A0A7C882_HUMAN
A0A0A7C883	A0A0A7C883_HUMAN
A0A0A7C884	A0A0A7C884_HUMAN
A0A0A7C888	A0A0A7C888_HUMAN
A0A0A7C889	A0A0A7C889_HUMAN
A0A0A7C892	A0A0A7C892_HUMAN
A0A0A7C893	A0A0A7C893_HUMAN
A0A0A7C895	A0A0A7C895_HUMAN
A0A0A7C897	A0A0A7C897_HUMAN
A0A0A7C898	A0A0A7C898_HUMAN
A0A0A7C8A0	A0A0A7C8A0_HUMAN
A0A0A7C8A2	A0A0A7C8A2_HUMAN
A0A0A7C8A4	A0A0A7C8A4_HUMAN
A0A0A7C8A6	A0A0A7C8A6_HUMAN
A0A0A7C8A7	A0A0A7C8A7_HUMAN
A0A0A7C8B0	A0A0A7C8B0_HUMAN
A0A0A7C8B1	A0A0A7C8B1_HUMAN
A0A0A7C8B3	A0A0A7C8B3_HUMAN
A0A0A7C8B4	A0A0A7C8B4_HUMAN
A0A0A7C8B7	A0A0A7C8B7_HUMAN
A0A0A7C8B9	A0A0A7C8B9_HUMAN
A0A0A7C8C1	A0A0A7C8C1_HUMAN
A0A0A7C8C3	A0A0A7C8C3_HUMAN
A0A0A7C8C7	A0A0A7C8C7_HUMAN
A0A0A7C8C8	A0A0A7C8C8_HUMAN
A0A0A7C8D2	A0A0A7C8D2_HUMAN
A0A0A7C8D3	A0A0A7C8D3_HUMAN
A0A0A7C8D7	A0A0A7C8D7_HUMAN
A0A0A7C8D9	A0A0A7C8D9_HUMAN
A0A0A7C8E2	A0A0A7C8E2_HUMAN
A0A0A7C8E5	A0A0A7C8E5_HUMAN
A0A0A7C8E7	A0A0A7C8E7_HUMAN
A0A0A7C8E9	A0A0A7C8E9_HUMAN
A0A0A7C8F1	A0A0A7C8F1_HUMAN
A0A0A7C8F4	A0A0A7C8F4_HUMAN
A0A0A7C8F5	A0A0A7C8F5_HUMAN
A0A0A7C8F9	A0A0A7C8F9_HUMAN
A0A0A7C8G0	A0A0A7C8G0_HUMAN
A0A0A7C8G3	A0A0A7C8G3_HUMAN
A0A0A7C8G4	A0A0A7C8G4_HUMAN
A0A0A7C8G7	A0A0A7C8G7_HUMAN
A0A0A7C8G9	A0A0A7C8G9_HUMAN
A0A0A7C8H2	A0A0A7C8H2_HUMAN
A0A0A7C8H4	A0A0A7C8H4_HUMAN
A0A0A7C8H6	A0A0A7C8H6_HUMAN
A0A0A7C8H9	A0A0A7C8H9_HUMAN
A0A0A7C8I2	A0A0A7C8I2_HUMAN
A0A0A7C8I4	A0A0A7C8I4_HUMAN
A0A0A7C8I6	A0A0A7C8I6_HUMAN
A0A0A7C8I9	A0A0A7C8I9_HUMAN
A0A0A7C8J2	A0A0A7C8J2_HUMAN
A0A0A7C8J3	A0A0A7C8J3_HUMAN
A0A0A7C8J8	A0A0A7C8J8_HUMAN
A0A0A7C8K0	A0A0A7C8K0_HUMAN
A0A0A7C8K4	A0A0A7C8K4_HUMAN
A0A0A7C8K6	A0A0A7C8K6_HUMAN
A0A0A7C8L0	A0A0A7C8L0_HUMAN
A0A0A7C8L2	A0A0A7C8L2_HUMAN
A0A0A7C8L7	A0A0A7C8L7_HUMAN
A0A0A7C8L8	A0A0A7C8L8_HUMAN
A0A0A7C8M2	A0A0A7C8M2_HUMAN
A0A0A7C8M5	A0A0A7C8M5_HUMAN
A0A0A7C8M8	A0A0A7C8M8_HUMAN
A0A0A7C8N1	A0A0A7C8N1_HUMAN
A0A0A7C8N5	A0A0A7C8N5_HUMAN
A0A0A7C8N6	A0A0A7C8N6_HUMAN
A0A0A7C8P0	A0A0A7C8P0_HUMAN
A0A0A7C8P2	A0A0A7C8P2_HUMAN
A0A0A7C8P5	A0A0A7C8P5_HUMAN
A0A0A7C8P9	A0A0A7C8P9_HUMAN
A0A0A7C8Q0	A0A0A7C8Q0_HUMAN
A0A0A7C8Q4	A0A0A7C8Q4_HUMAN
A0A0A7C8Q5	A0A0A7C8Q5_HUMAN
A0A0A7C8Q6	A0A0A7C8Q6_HUMAN
A0A0A7C8Q9	A0A0A7C8Q9_HUMAN
A0A0A7C8R0	A0A0A7C8R0_HUMAN
A0A0A7C8R1	A0A0A7C8R1_HUMAN
A0A0A7C8R3	A0A0A7C8R3_HUMAN
A0A0A7C8R5	A0A0A7C8R5_HUMAN
A0A0A7C8R6	A0A0A7C8R6_HUMAN
A0A0A7C8R8	A0A0A7C8R8_HUMAN
A0A0A7C8S0	A0A0A7C8S0_HUMAN
A0A0A7C8S3	A0A0A7C8S3_HUMAN
A0A0A7C8S4	A0A0A7C8S4_HUMAN
A0A0A7C8S8	A0A0A7C8S8_HUMAN
A0A0A7C8S9	A0A0A7C8S9_HUMAN
A0A0A7C8T1	A0A0A7C8T1_HUMAN
A0A0A7C8T5	A0A0A7C8T5_HUMAN
A0A0A7C8T6	A0A0A7C8T6_HUMAN
A0A0A7C8T8	A0A0A7C8T8_HUMAN
A0A0A7C8U1	A0A0A7C8U1_HUMAN
A0A0A7C8U2	A0A0A7C8U2_HUMAN
A0A0A7C8U6	A0A0A7C8U6_HUMAN
A0A0A7C8U7	A0A0A7C8U7_HUMAN
A0A0A7C8U9	A0A0A7C8U9_HUMAN
A0A0A7C8V1	A0A0A7C8V1_HUMAN
A0A0A7C8V4	A0A0A7C8V4_HUMAN
A0A0A7C8V7	A0A0A7C8V7_HUMAN
A0A0A7C8V8	A0A0A7C8V8_HUMAN
A0A0A7C8W2	A0A0A7C8W2_HUMAN
A0A0A7C8W5	A0A0A7C8W5_HUMAN
A0A0A7C8W9	A0A0A7C8W9_HUMAN
A0A0A7C8X3	A0A0A7C8X3_HUMAN
A0A0A7C8X7	A0A0A7C8X7_HUMAN
A0A0A7C8Y1	A0A0A7C8Y1_HUMAN
A0A0A7C8Y6	A0A0A7C8Y6_HUMAN
A0A0A7C8Y8	A0A0A7C8Y8_HUMAN
A0A0A7C8Z2	A0A0A7C8Z2_HUMAN
A0A0A7C8Z7	A0A0A7C8Z7_HUMAN
A0A0A7C902	A0A0A7C902_HUMAN
A0A0A7C906	A0A0A7C906_HUMAN
A0A0A7C909	A0A0A7C909_HUMAN
A0A0A7C913	A0A0A7C913_HUMAN
A0A0A7C916	A0A0A7C916_HUMAN
A0A0A7C920	A0A0A7C920_HUMAN
A0A0A7C924	A0A0A7C924_HUMAN
A0A0A7C927	A0A0A7C927_HUMAN
A0A0A7C932	A0A0A7C932_HUMAN
A0A0A7C936	A0A0A7C936_HUMAN
A0A0A7C939	A0A0A7C939_HUMAN
A0A0A7C943	A0A0A7C943_HUMAN
A0A0A7C946	A0A0A7C946_HUMAN
A0A0A7C951	A0A0A7C951_HUMAN
A0A0A7C954	A0A0A7C954_HUMAN
A0A0A7C960	A0A0A7C960_HUMAN
A0A0A7C964	A0A0A7C964_HUMAN
A0A0A7C969	A0A0A7C969_HUMAN
A0A0A7C975	A0A0A7C975_HUMAN
A0A0A7C978	A0A0A7C978_HUMAN
A0A0A7C982	A0A0A7C982_HUMAN
A0A0A7C989	A0A0A7C989_HUMAN
A0A0A7C996	A0A0A7C996_HUMAN
A0A0A7C9A2	A0A0A7C9A2_HUMAN
A0A0A7C9A8	A0A0A7C9A8_HUMAN
A0A0A7C9B2	A0A0A7C9B2_HUMAN
A0A0A7C9B7	A0A0A7C9B7_HUMAN
A0A0A7C9B8	A0A0A7C9B8_HUMAN
A0A0A7C9C2	A0A0A7C9C2_HUMAN
A0A0A7C9C4	A0A0A7C9C4_HUMAN
A0A0A7C9C5	A0A0A7C9C5_HUMAN
A0A0A7C9C8	A0A0A7C9C8_HUMAN
A0A0A7C9D0	A0A0A7C9D0_HUMAN
A0A0A7C9D1	A0A0A7C9D1_HUMAN
A0A0A7C9D7	A0A0A7C9D7_HUMAN
A0A0A7C9E0	A0A0A7C9E0_HUMAN
A0A0A7C9E5	A0A0A7C9E5_HUMAN
A0A0A7C9F0	A0A0A7C9F0_HUMAN
A0A0A7C9F5	A0A0A7C9F5_HUMAN
A0A0A7C9G0	A0A0A7C9G0_HUMAN
A0A0A7C9G4	A0A0A7C9G4_HUMAN
A0A0A7C9G9	A0A0A7C9G9_HUMAN
A0A0A7C9H4	A0A0A7C9H4_HUMAN
A0A0A7C9I0	A0A0A7C9I0_HUMAN
A0A0A7C9I5	A0A0A7C9I5_HUMAN
A0A0A7C9J0	A0A0A7C9J0_HUMAN
A0A0A7C9J5	A0A0A7C9J5_HUMAN
A0A0A7C9J9	A0A0A7C9J9_HUMAN
A0A0A7C9K4	A0A0A7C9K4_HUMAN
A0A0A7C9L0	A0A0A7C9L0_HUMAN
A0A0A7C9L3	A0A0A7C9L3_HUMAN
A0A0A7C9L8	A0A0A7C9L8_HUMAN
A0A0A7C9M4	A0A0A7C9M4_HUMAN
A0A0A7C9M8	A0A0A7C9M8_HUMAN
A0A0A7C9N2	A0A0A7C9N2_HUMAN
A0A0A7C9N7	A0A0A7C9N7_HUMAN
A0A0A7C9P1	A0A0A7C9P1_HUMAN
A0A0A7C9P7	A0A0A7C9P7_HUMAN
A0A0A7C9Q0	A0A0A7C9Q0_HUMAN
A0A0A7C9Q3	A0A0A7C9Q3_HUMAN
A0A0A7C9Q7	A0A0A7C9Q7_HUMAN
A0A0A7C9R1	A0A0A7C9R1_HUMAN
A0A0A7C9R4	A0A0A7C9R4_HUMAN
A0A0A7C9S0	A0A0A7C9S0_HUMAN
A0A0A7C9S5	A0A0A7C9S5_HUMAN
A0A0A7C9T1	A0A0A7C9T1_HUMAN
A0A0A7C9T5	A0A0A7C9T5_HUMAN
A0A0A7C9U1	A0A0A7C9U1_HUMAN
A0A0A7C9U7	A0A0A7C9U7_HUMAN
A0A0A7C9V2	A0A0A7C9V2_HUMAN
A0A0A7C9V6	A0A0A7C9V6_HUMAN
A0A0A7C9V9	A0A0A7C9V9_HUMAN
A0A0A7C9W3	A0A0A7C9W3_HUMAN
A0A0A7C9W8	A0A0A7C9W8_HUMAN
A0A0A7C9X1	A0A0A7C9X1_HUMAN
A0A0A7C9X2	A0A0A7C9X2_HUMAN
A0A0A7C9X3	A0A0A7C9X3_HUMAN
A0A0A7C9X6	A0A0A7C9X6_HUMAN
A0A0A7C9X7	A0A0A7C9X7_HUMAN
A0A0A7C9Y0	A0A0A7C9Y0_HUMAN
A0A0A7C9Y1	A0A0A7C9Y1_HUMAN
A0A0A7C9Y3	A0A0A7C9Y3_HUMAN
A0A0A7C9Y6	A0A0A7C9Y6_HUMAN
A0A0A7C9Y7	A0A0A7C9Y7_HUMAN
A0A0A7C9Z0	A0A0A7C9Z0_HUMAN
A0A0A7C9Z2	A0A0A7C9Z2_HUMAN
A0A0A7C9Z4	A0A0A7C9Z4_HUMAN
A0A0A7C9Z7	A0A0A7C9Z7_HUMAN
A0A0A7C9Z8	A0A0A7C9Z8_HUMAN
A0A0A7CA00	A0A0A7CA00_HUMAN
A0A0A7CA03	A0A0A7CA03_HUMAN
A0A0A7CA04	A0A0A7CA04_HUMAN
A0A0A7CA08	A0A0A7CA08_HUMAN
A0A0A7CA09	A0A0A7CA09_HUMAN
A0A0A7CA11	A0A0A7CA11_HUMAN
A0A0A7CA13	A0A0A7CA13_HUMAN
A0A0A7CA15	A0A0A7CA15_HUMAN
A0A0A7CA18	A0A0A7CA18_HUMAN
A0A0A7CA21	A0A0A7CA21_HUMAN
A0A0A7CA24	A0A0A7CA24_HUMAN
A0A0A7CA27	A0A0A7CA27_HUMAN
A0A0A7CA29	A0A0A7CA29_HUMAN
A0A0A7CA32	A0A0A7CA32_HUMAN
A0A0A7CA36	A0A0A7CA36_HUMAN
A0A0A7CA38	A0A0A7CA38_HUMAN
A0A0A7CA41	A0A0A7CA41_HUMAN
A0A0A7CA46	A0A0A7CA46_HUMAN
A0A0A7CA48	A0A0A7CA48_HUMAN
A0A0A7CA52	A0A0A7CA52_HUMAN
A0A0A7CA56	A0A0A7CA56_HUMAN
A0A0A7CA59	A0A0A7CA59_HUMAN
A0A0A7CA63	A0A0A7CA63_HUMAN
A0A0A7CA67	A0A0A7CA67_HUMAN
A0A0A7CA70	A0A0A7CA70_HUMAN
A0A0A7CA72	A0A0A7CA72_HUMAN
A0A0A7CA74	A0A0A7CA74_HUMAN
A0A0A7CA78	A0A0A7CA78_HUMAN
A0A0A7CA82	A0A0A7CA82_HUMAN
A0A0A7CA84	A0A0A7CA84_HUMAN
A0A0A7CA89	A0A0A7CA89_HUMAN
A0A0A7CA93	A0A0A7CA93_HUMAN
A0A0A7CA96	A0A0A7CA96_HUMAN
A0A0A7CA99	A0A0A7CA99_HUMAN
A0A0A7CAA2	A0A0A7CAA2_HUMAN
A0A0A7CAA5	A0A0A7CAA5_HUMAN
A0A0A7CAA9	A0A0A7CAA9_HUMAN
A0A0A7CAB4	A0A0A7CAB4_HUMAN
A0A0A7CAB6	A0A0A7CAB6_HUMAN
A0A0A7CAC1	A0A0A7CAC1_HUMAN
A0A0A7CAC5	A0A0A7CAC5_HUMAN
A0A0A7CAC8	A0A0A7CAC8_HUMAN
A0A0A7CAD1	A0A0A7CAD1_HUMAN
A0A0A7CAD4	A0A0A7CAD4_HUMAN
A0A0A7CAD7	A0A0A7CAD7_HUMAN
A0A0A7CAD9	A0A0A7CAD9_HUMAN
A0A0A7CAE2	A0A0A7CAE2_HUMAN
A0A0A7CAE3	A0A0A7CAE3_HUMAN
A0A0C5B2H2	A0A0C5B2H2_HUMAN
A0A0D6E116	A0A0D6E116_HUMAN
A0A0D6K947	A0A0D6K947_HUMAN
A0A0D6K951	A0A0D6K951_HUMAN
A0A0D6K963	A0A0D6K963_HUMAN
A0A0D6K966	A0A0D6K966_HUMAN
A0A0D6K9C3	A0A0D6K9C3_HUMAN
A0A0D6K9C6	A0A0D6K9C6_HUMAN
A0A0D6K9C8	A0A0D6K9C8_HUMAN
A0A0D6K9K3	A0A0D6K9K3_HUMAN
A0A0D6K9K5	A0A0D6K9K5_HUMAN
A0A0D6K9L5	A0A0D6K9L5_HUMAN
A0A0D6K9L6	A0A0D6K9L6_HUMAN
A0A0E3DCJ6	A0A0E3DCJ6_HUMAN
A0A0E3DCJ8	A0A0E3DCJ8_HUMAN
A0A0E3DCK1	A0A0E3DCK1_HUMAN
A0A0E3DCK3	A0A0E3DCK3_HUMAN
A0A0E3DCK4	A0A0E3DCK4_HUMAN
A0A0E3DCK7	A0A0E3DCK7_HUMAN
A0A0E3DCK9	A0A0E3DCK9_HUMAN
A0A0E3DCL2	A0A0E3DCL2_HUMAN
A0A0E3DCL4	A0A0E3DCL4_HUMAN
A0A0E3DCL6	A0A0E3DCL6_HUMAN
A0A0E3DCL8	A0A0E3DCL8_HUMAN
A0A0E3DCM0	A0A0E3DCM0_HUMAN
A0A0E3DCM2	A0A0E3DCM2_HUMAN
A0A0E3DCM4	A0A0E3DCM4_HUMAN
A0A0E3DCM7	A0A0E3DCM7_HUMAN
A0A0E3DCM9	A0A0E3DCM9_HUMAN
A0A0E3DCN1	A0A0E3DCN1_HUMAN
A0A0E3DCN5	A0A0E3DCN5_HUMAN
A0A0E3DCN8	A0A0E3DCN8_HUMAN
A0A0E3DCP1	A0A0E3DCP1_HUMAN
A0A0E3DCP4	A0A0E3DCP4_HUMAN
A0A0E3DCP6	A0A0E3DCP6_HUMAN
A0A0E3DCP8	A0A0E3DCP8_HUMAN
